 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0
 413 10120 132 0.012875536480686695
 414 10124 132 0.012870514820592824
 415 10123 133 0.01296801872074883
 416 10127 134 0.013059156027677614
 417 10128 134 0.013057883453517832
 418 10131 134 0.013054067218704335
 419 10132 134 0.013052795636080266
 420 10137 134 0.013046441437055788
 421 10133 134 0.013051524301159053
 422 10136 136 0.0132398753894081
 423 10138 136 0.01323729803387191
 424 10141 137 0.013329441525588636
 425 10140 137 0.01333073854237618
 426 10146 139 0.013514827418570734
 427 10146 139 0.013514827418570734
 428 10151 140 0.01360412010494607
 429 10152 140 0.013602798289933929
 430 10155 143 0.013886191493493882
 431 10150 144 0.013988731299786283
 432 10152 145 0.014081771389725163
 433 10155 146 0.014173381225123774
 434 10157 147 0.014266304347826086
 435 10163 147 0.01425800193986421
 436 10167 148 0.014348036839554048
 437 10159 148 0.014359173377316388
 438 10169 150 0.01453629227638337
 439 10164 151 0.014638875424139603
 440 10169 153 0.014822708777368727
 441 10167 153 0.014825581395348838
 442 10169 154 0.014918143950402014
 443 10161 155 0.015025203567274137
 444 10162 155 0.015023747213337211
 445 10164 155 0.015020835352262816
 446 10170 155 0.015012106537530266
 447 10169 156 0.015108958837772397
 448 10175 156 0.01510018391249637
 449 10183 156 0.01508849985491827
 450 10188 157 0.015176413726437892
 451 10182 159 0.015375689004931825
 452 10186 161 0.015560065719532232
 453 10187 161 0.0155585620409741
 454 10194 161 0.015548044422984065
 455 10183 161 0.015564578499613303
 456 10185 163 0.015751836103594898
 457 10190 163 0.01574422872597315
 458 10191 164 0.015837759536455817
 459 10191 165 0.01593279258400927
 460 10200 165 0.015918958031837915
 461 10190 165 0.0159343312409464
 462 10201 165 0.015917422342272815
 463 10198 165 0.01592203030010615
 464 10198 165 0.01592203030010615
 465 10189 165 0.015935870195093682
 466 10187 166 0.016033999806819278
 467 10190 166 0.016029354963306295
 468 10189 169 0.016315891098667698
 469 10185 171 0.016512166859791424
 470 10185 172 0.01660712561552573
 471 10182 172 0.016611937415491596
 472 10183 173 0.016705291618385475
 473 10181 173 0.016708518446977013
 474 10186 173 0.016700453711748237
 475 10181 174 0.01680347658136166
 476 10185 174 0.016796988126267013
 477 10178 174 0.01680834621329212
 478 10180 174 0.01680509947846243
 479 10179 175 0.016901680509947847
 480 10181 175 0.01689841637697953
 481 10184 176 0.01698841698841699
 482 10185 177 0.017081644470179503
 483 10184 177 0.017083293118424863
 484 10189 177 0.017075053058074476
 485 10182 177 0.017086591369823344
 486 10189 177 0.017075053058074476
 487 10188 177 0.0170767004341534
 488 10191 177 0.01707175925925926
 489 10186 177 0.017079996140113865
 490 10193 178 0.017163243660206346
 491 10187 178 0.01717317896767969
 492 10195 178 0.017159934445194255
 493 10192 179 0.017259666377398515
 494 10194 179 0.01725633857129085
 495 10193 178 0.017163243660206346
 496 10193 179 0.017258002313922098
 497 10192 180 0.017354415734670267
 498 10200 181 0.01743569983623928
 499 10195 181 0.01744410177332305
 500 10198 183 0.01762835950293806
 501 10197 183 0.01763005780346821
 502 10200 183 0.01762496388327073
 503 10199 184 0.017721275161321392
 504 10205 185 0.0178055822906641
 505 10201 185 0.017812439822838436
 506 10201 186 0.0179069991335323
 507 10200 186 0.017908723281340265
 508 10201 186 0.0179069991335323
 509 10193 187 0.018015414258188825
 510 10204 187 0.017996342989125204
 511 10200 189 0.018192318798729425
 512 10202 192 0.01847219549740235
 513 10195 193 0.018579129765113594
 514 10202 193 0.018566618566618568
 515 10197 193 0.01857555341674687
 516 10204 195 0.018751803057986346
 517 10203 195 0.018753606462781305
 518 10211 197 0.018927747886241353
 519 10205 198 0.019032971258290877
 520 10208 198 0.019027484143763214
 521 10204 199 0.019129097375756993
 522 10214 200 0.019204916458613407
 523 10212 200 0.01920860545524395
 524 10219 202 0.019383936282506477
 525 10219 203 0.019478027250047974
 526 10216 204 0.019577735124760076
 527 10212 204 0.019585253456221197
 528 10214 205 0.019675592667242538
 529 10210 205 0.019683149303888623
 530 10211 207 0.01986945670954118
 531 10202 209 0.02007492075689175
 532 10200 210 0.020172910662824207
 533 10190 211 0.020286510912412268
 534 10193 212 0.020374819798173956
 535 10191 213 0.020472895040369088
 536 10197 214 0.020555182019018348
 537 10191 216 0.020755260882098586
 538 10200 216 0.020737327188940093
 539 10201 218 0.020923313177848162
 540 10199 218 0.020927330325429587
 541 10195 218 0.02093536924997599
 542 10198 218 0.020929339477726575
 543 10197 220 0.021119324181626188
 544 10199 220 0.021115270179479798
 545 10197 222 0.02130722718111143
 546 10203 222 0.021294964028776977
 547 10201 223 0.02139293937068304
 548 10208 223 0.0213785830696961
 549 10203 223 0.021388835603299444
 550 10209 225 0.02156411730879816
 551 10204 226 0.021668264621284756
 552 10204 226 0.021668264621284756
 553 10199 227 0.021772491847304815
 554 10206 227 0.021757883638454902
 555 10207 227 0.021755798351543034
 556 10216 227 0.0217370487407833
 557 10206 230 0.022039095438865466
 558 10210 230 0.022030651340996167
 559 10206 230 0.022039095438865466
 560 10210 233 0.02231159628459255
 561 10207 234 0.02241164639402356
 562 10207 235 0.02250526719019345
 563 10204 236 0.022605363984674328
 564 10203 236 0.022607529456844525
 565 10202 237 0.022703324073187085
 566 10208 238 0.022783840704575915
 567 10207 238 0.022786022020105313
 568 10206 239 0.022881761608425085
 569 10201 239 0.02289272030651341
 570 10209 240 0.022968705139247775
 571 10211 240 0.022964309635441583
 572 10215 240 0.02295552367288379
 573 10211 241 0.023057787983161118
 574 10221 241 0.023035748422863697
 575 10217 242 0.023137967300889187
 576 10220 242 0.02313133244121583
 577 10218 243 0.023229136793805564
 578 10220 243 0.023224696549746727
 579 10213 244 0.023333652099072393
 580 10215 244 0.02332919017114447
 581 10215 245 0.023422562141491396
 582 10219 245 0.023413608562691132
 583 10210 245 0.0234337637494022
 584 10208 246 0.02353166252152286
 585 10205 246 0.023538417376327624
 586 10211 247 0.023618282654427232
 587 10208 248 0.023718439173680182
 588 10209 248 0.02371617098594243
 589 10204 248 0.023727516264829697
 590 10212 248 0.023709369024856597
 591 10211 251 0.023991588606385013
 592 10212 251 0.023989295613112874
 593 10217 251 0.023977837218188764
 594 10220 252 0.02406417112299465
 595 10211 252 0.024084870496033643
 596 10216 252 0.02407336645013374
 597 10213 252 0.024080267558528427
 598 10216 254 0.02425978987583572
 599 10213 254 0.024266743097353587
 600 10210 254 0.024273700305810397
 601 10203 256 0.024476527392676164
 602 10205 256 0.024471847815696397
 603 10206 256 0.02446950869814567
 604 10205 258 0.024658319793558252
 605 10200 259 0.024763361698059087
 606 10202 259 0.02475862728228659
 607 10203 259 0.024756260753202065
 608 10209 259 0.024742071073748567
 609 10205 260 0.024844720496894408
 610 10202 262 0.02503822629969419
 611 10196 263 0.025145807438569652
 612 10199 263 0.02513859682661059
 613 10193 265 0.025339453050296425
 614 10193 266 0.025432641743952576
 615 10190 266 0.025439938791124713
