 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0.1
 1 10394 0 0
 2 10394 0 0
 3 10577 2 1.890537858020607E-4
 4 10580 2 1.89000189000189E-4
 5 10756 6 5.575171901133618E-4
 6 10758 6 5.574136008918618E-4
 7 10893 9 8.25536598789213E-4
 8 10902 9 8.248556502612042E-4
 9 11067 12 0.001083130246412131
 10 11076 12 0.0010822510822510823
 11 11209 20 0.0017811025024490159
 12 11215 21 0.001868992524029904
 13 11349 24 0.0021102611448166712
 14 11363 24 0.002107666637393519
 15 11480 25 0.0021729682746631897
 16 11498 25 0.0021695738956868872
 17 11598 28 0.002408394976776191
 18 11617 28 0.00240446543580936
 19 11713 29 0.0024697666496337933
 20 11733 29 0.0024655670804284986
 21 11811 32 0.0027020180697458415
 22 11827 33 0.002782462057335582
 23 11922 37 0.0030939041725896814
 24 11948 37 0.003087192323738006
 25 12017 39 0.003234903782349038
 26 12047 40 0.003309340613882684
 27 12124 41 0.0033703247020139744
 28 12150 43 0.0035266136307717543
 29 12209 44 0.0035909573165755324
 30 12227 45 0.003666883963494133
 31 12274 46 0.0037337662337662337
 32 12302 46 0.0037252996436669904
 33 12348 46 0.003711473293529127
 34 12371 47 0.003784828474794653
 35 12418 48 0.003850473287341569
 36 12446 48 0.003841844085160877
 37 12484 48 0.003830194701563996
 38 12518 48 0.003819831290784657
 39 12567 50 0.00396290718871364
 40 12587 50 0.003956635277360133
 41 12628 51 0.0040223992428424955
 42 12658 51 0.004012904241088992
 43 12706 52 0.004075873961435962
 44 12727 53 0.004147104851330204
 45 12773 54 0.004209869805878226
 46 12797 54 0.0042020076258656915
 47 12836 56 0.004343779087806391
 48 12867 56 0.004333359127137662
 49 12902 56 0.004321654576323507
 50 12925 57 0.004390694808195964
 51 12966 57 0.004376871688551025
 52 12983 57 0.004371165644171779
 53 13017 57 0.004359798072510326
 54 13047 58 0.0044257916825639065
 55 13089 59 0.0044873745056282326
 56 13109 61 0.004631738800303721
 57 13142 62 0.004695546803998789
 58 13166 62 0.00468702751738736
 59 13198 64 0.004825818126979339
 60 13229 65 0.004889423800210621
 61 13264 65 0.004876584890089279
 62 13289 67 0.005016471997604073
 63 13321 67 0.005004481625336122
 64 13346 67 0.004995153955118169
 65 13379 68 0.0050568900126422255
 66 13398 68 0.0050497549383632856
 67 13424 68 0.005040023717758672
 68 13448 70 0.005178280810770824
 69 13475 71 0.005241399675180865
 70 13491 71 0.005235216044831146
 71 13513 71 0.005226737338044758
 72 13531 73 0.005366068803293149
 73 13566 73 0.005352298555612581
 74 13583 74 0.005418466720363183
 75 13611 76 0.005552714254401988
 76 13627 76 0.005546230752389987
 77 13657 76 0.005534114905701595
 78 13669 76 0.0055292833757730085
 79 13702 78 0.005660377358490566
 80 13720 78 0.005652993187418466
 81 13747 79 0.005713872414291914
 82 13764 79 0.0057068554504081485
 83 13783 79 0.005699033328524022
 84 13799 81 0.005835734870317003
 85 13828 82 0.005895039539899353
 86 13852 82 0.005884885890627242
 87 13885 85 0.006084466714387974
 88 13897 85 0.006079244743241311
 89 13920 86 0.006140225617592461
 90 13938 86 0.006132344552196235
 91 13966 90 0.006402959590210586
 92 13993 91 0.0064612326043737576
 93 14012 92 0.0065229722064662505
 94 14023 92 0.006517888770811194
 95 14040 94 0.006650629687278902
 96 14059 94 0.006641701406062319
 97 14084 95 0.006700049368784823
 98 14099 95 0.006692968860081724
 99 14127 96 0.006749630879561274
 100 14142 96 0.0067425200168563
 101 14173 97 0.006797477224947442
 102 14187 98 0.006860343017150858
 103 14215 99 0.006916305714684924
 104 14231 100 0.006977880120019538
 105 14249 100 0.006969126768415918
 106 14263 100 0.0069623337742811394
 107 14288 101 0.007019250816596011
 108 14305 102 0.007079891719303117
 109 14330 102 0.007067627494456763
 110 14343 102 0.007061266874350987
 111 14369 103 0.007117191818684356
 112 14379 104 0.007180832700407374
 113 14402 105 0.007237885158888812
 114 14415 105 0.007231404958677686
 115 14431 107 0.007360022011280782
 116 14449 108 0.00741911108057979
 117 14473 111 0.007611080636313768
 118 14483 111 0.007605865424146909
 119 14498 111 0.0075980559928811005
 120 14518 111 0.007587668330029393
 121 14536 115 0.007849293563579277
 122 14555 115 0.007839127471029312
 123 14580 115 0.007825791085403199
 124 14594 116 0.007885791978246091
 125 14612 116 0.007876154263986964
 126 14630 116 0.0078665400786654
 127 14649 118 0.007990790275614546
 128 14664 120 0.008116883116883116
 129 14686 122 0.008238789843327932
 130 14701 126 0.00849801038645714
 131 14713 126 0.008491138216860974
 132 14728 126 0.008482563619227144
 133 14750 128 0.008603306896088184
 134 14769 129 0.008658880386629078
 135 14788 131 0.008780749379985254
 136 14800 132 0.008840075006697026
 137 14827 132 0.008824119259308778
 138 14840 133 0.008882655446470314
 139 14856 134 0.008939292861907939
 140 14874 134 0.008928571428571428
 141 14898 136 0.009046162032725822
 142 14910 140 0.009302325581395349
 143 14931 140 0.009289363678588018
 144 14944 141 0.00934703347696387
 145 14971 141 0.009330333509793542
 146 14985 142 0.00938718847094599
 147 15015 142 0.009368608563699941
 148 15030 142 0.00935934616398629
 149 15038 142 0.00935441370223979
 150 15051 142 0.00934640953070493
 151 15064 143 0.009403564148089695
 152 15076 143 0.009396149549904724
 153 15097 144 0.00944819893707762
 154 15106 144 0.009442622950819672
 155 15136 145 0.00948890779399254
 156 15146 146 0.00954747580434214
 157 15174 146 0.009530026109660574
 158 15185 146 0.009523188311264757
 159 15203 148 0.009641065728617029
 160 15212 148 0.009635416666666667
 161 15229 149 0.009689166341526856
 162 15245 150 0.00974342318934719
 163 15262 152 0.009861165174516674
 164 15270 153 0.0099202489787979
 165 15289 153 0.00990804299961145
 166 15297 154 0.009966992427674584
 167 15317 154 0.009954107685346778
 168 15327 155 0.010011626404857253
 169 15346 156 0.010063217649335569
 170 15356 156 0.010056730273336771
 171 15372 157 0.010110116556120806
 172 15377 158 0.010170582555519794
 173 15382 160 0.010294685368678419
 174 15395 161 0.010349704294163023
 175 15411 163 0.010466161551303454
 176 15427 163 0.0104554201411161
 177 15437 164 0.01051214665726556
 178 15444 164 0.010507432086109688
 179 15465 164 0.010493313711689807
 180 15478 164 0.010484592763073775
 181 15490 164 0.010476555512967932
 182 15502 165 0.010531690815089041
 183 15515 167 0.010649151893891085
 184 15525 167 0.010642365536579148
