 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0
 1890 7531 2895 0.2776712065988874
 1891 7520 2897 0.2781031007007776
 1892 7526 2906 0.2785659509202454
 1893 7525 2912 0.2790073775989269
 1894 7517 2918 0.27963584091998084
 1895 7515 2923 0.2800344893657789
 1896 7513 2927 0.2803639846743295
 1897 7510 2932 0.28078912085807317
 1898 7510 2935 0.2809956917185256
 1899 7507 2941 0.28148928024502295
 1900 7500 2951 0.2823653238924505
 1901 7500 2952 0.28243398392652125
 1902 7502 2957 0.28272301367243524
 1903 7497 2964 0.28333811299110984
 1904 7487 2970 0.2840202735010041
 1905 7479 2973 0.284443168771527
 1906 7478 2978 0.2848125478194338
 1907 7474 2982 0.28519510328997705
 1908 7473 2985 0.28542742398164084
 1909 7470 2987 0.28564597877020176
 1910 7467 2991 0.28600114744693056
 1911 7464 2996 0.2864244741873805
 1912 7456 3001 0.28698479487424694
 1913 7453 3005 0.2873398355326066
 1914 7451 3009 0.2876673040152964
 1915 7443 3012 0.28809182209469153
 1916 7439 3014 0.2883382760929877
 1917 7434 3017 0.28868050904219694
 1918 7432 3022 0.289075951788789
 1919 7424 3025 0.28950138769260214
 1920 7422 3031 0.28996460346312064
 1921 7419 3035 0.2903194949301703
 1922 7414 3039 0.29072993399024205
 1923 7411 3044 0.29115255858440936
 1924 7409 3052 0.2917503106777555
 1925 7407 3056 0.29207684220586827
 1926 7397 3058 0.2924916307986609
 1927 7387 3061 0.29297473200612556
 1928 7385 3061 0.29303082519624735
 1929 7386 3068 0.2934761813659843
 1930 7379 3068 0.2936728247343735
 1931 7384 3072 0.2938026013771997
 1932 7378 3074 0.2941063911213165
 1933 7375 3078 0.29446092030995885
 1934 7367 3084 0.29509137881542435
 1935 7365 3089 0.2954849818251387
 1936 7363 3093 0.29581101759755163
 1937 7351 3096 0.29635302000574326
 1938 7356 3099 0.2964131994261119
 1939 7350 3103 0.2968525782072132
 1940 7344 3110 0.2974937822842931
 1941 7337 3117 0.2981633824373446
 1942 7336 3119 0.29832615973218557
 1943 7333 3121 0.29854601109623113
 1944 7326 3123 0.2988802756244617
 1945 7328 3130 0.2992924077261427
 1946 7315 3136 0.3000669792364367
 1947 7314 3141 0.30043041606886656
 1948 7309 3144 0.3007748971587104
 1949 7301 3151 0.3014734022196709
 1950 7299 3155 0.3017983546967668
 1951 7295 3158 0.30211422558117285
 1952 7290 3162 0.30252583237657865
 1953 7278 3170 0.3034073506891271
 1954 7274 3175 0.303856828404632
 1955 7269 3176 0.30406893250359024
 1956 7260 3175 0.3042644944896981
 1957 7253 3178 0.304668775764548
 1958 7245 3179 0.3049693016116654
 1959 7239 3184 0.3054782692123189
 1960 7230 3190 0.30614203454894434
 1961 7216 3195 0.3068869464988954
 1962 7208 3197 0.30725612686208553
 1963 7201 3204 0.30792888034598753
 1964 7195 3212 0.308638416450466
 1965 7188 3213 0.3089126045572541
 1966 7179 3217 0.30944594074644094
 1967 7172 3223 0.3100529100529101
 1968 7172 3228 0.31038461538461537
 1969 7168 3234 0.31090174966352624
 1970 7158 3240 0.31159838430467396
 1971 7150 3246 0.3122354751827626
 1972 7150 3248 0.31236776303135216
 1973 7147 3252 0.3127223771516492
 1974 7136 3258 0.31345006734654607
 1975 7125 3261 0.3139803581744656
 1976 7116 3266 0.31458293199768833
 1977 7110 3269 0.3149629058676173
 1978 7112 3271 0.315034190503708
 1979 7111 3272 0.31513050178175867
 1980 7096 3276 0.31585036637099884
 1981 7089 3282 0.3164593578247035
 1982 7083 3288 0.31703789412785655
 1983 7078 3292 0.3174541947926712
 1984 7065 3296 0.31811601196795675
 1985 7062 3301 0.3185371031554569
 1986 7054 3307 0.3191776855515877
 1987 7041 3309 0.31971014492753624
 1988 7042 3317 0.3202046529587798
 1989 7040 3324 0.32072558857583944
 1990 7036 3329 0.32117703810902076
 1991 7034 3330 0.32130451563103046
 1992 7033 3339 0.3219244118781334
 1993 7032 3347 0.32247808073995565
 1994 7033 3356 0.323033978246222
 1995 7025 3365 0.3238691049085659
 1996 7023 3371 0.3243217240715798
 1997 7022 3373 0.3244829244829245
 1998 7028 3377 0.3245555021624219
 1999 7026 3380 0.32481260811070534
 2000 7021 3384 0.3252282556463239
 2001 7023 3388 0.325425031216982
 2002 7017 3397 0.32619550604954867
 2003 7015 3404 0.32671081677704195
 2004 7012 3411 0.3272570277271419
 2005 7002 3418 0.32802303262955856
 2006 6995 3418 0.3282435417266878
 2007 6979 3422 0.32900682626670513
 2008 6979 3428 0.32939367733256464
 2009 6970 3431 0.32987212768003077
 2010 6965 3439 0.33054594386774316
 2011 6959 3442 0.3309297182963177
 2012 6954 3445 0.33128185402442545
 2013 6948 3449 0.3317303068192748
 2014 6944 3459 0.3325002403152937
 2015 6935 3465 0.3331730769230769
 2016 6935 3472 0.3336216008455847
 2017 6928 3477 0.33416626621816437
 2018 6923 3484 0.3347746708945902
 2019 6922 3487 0.3349985589393794
 2020 6920 3497 0.3357012575597581
 2021 6916 3503 0.3362126883578079
 2022 6916 3509 0.3365947242206235
 2023 6914 3512 0.3368501822367159
 2024 6914 3516 0.33710450623202304
 2025 6911 3523 0.33764615679509297
 2026 6901 3529 0.3383509108341323
 2027 6894 3531 0.33870503597122303
 2028 6889 3538 0.33931140308813657
 2029 6886 3541 0.3395991176752661
 2030 6877 3545 0.3401458453271925
 2031 6868 3545 0.3404398348218573
 2032 6871 3552 0.34078480283987334
 2033 6866 3553 0.3410116133985987
 2034 6862 3557 0.34139552740186196
 2035 6852 3567 0.34235531241002015
 2036 6851 3579 0.3431447746883988
 2037 6849 3583 0.34346242331288346
 2038 6845 3583 0.3435941695435366
 2039 6850 3586 0.3436182445381372
 2040 6844 3597 0.3445072311081314
 2041 6839 3605 0.34517426273458446
 2042 6838 3609 0.34545802622762517
 2043 6828 3623 0.3466653908716869
 2044 6820 3632 0.3474933027171833
 2045 6805 3639 0.3484297204136346
 2046 6802 3646 0.34896630934150075
 2047 6797 3652 0.349507129868887
 2048 6792 3657 0.349985644559288
 2049 6795 3661 0.3501338944146901
 2050 6789 3664 0.35052138142160144
 2051 6781 3667 0.35097626339969373
 2052 6779 3672 0.35135393742225624
 2053 6767 3672 0.351757831209886
 2054 6767 3676 0.352006128507134
 2055 6756 3680 0.35262552702184746
 2056 6751 3681 0.35285659509202455
 2057 6744 3685 0.35334164349410296
 2058 6741 3690 0.3537532355478861
 2059 6732 3697 0.3544922811391313
 2060 6722 3700 0.35501823066589905
 2061 6714 3705 0.35560034552260295
 2062 6714 3706 0.35566218809980804
 2063 6708 3708 0.35599078341013823
 2064 6702 3714 0.3565668202764977
 2065 6698 3722 0.35719769673704416
 2066 6691 3724 0.357561209793567
 2067 6688 3733 0.35821898090394394
 2068 6671 3739 0.3591738712776177
 2069 6659 3742 0.3597730987405057
 2070 6659 3748 0.3601422119727107
 2071 6649 3763 0.3614099116404149
 2072 6646 3769 0.3618819011041767
 2073 6641 3769 0.36205571565802114
 2074 6642 3776 0.36244960645037433
 2075 6640 3780 0.362763915547025
 2076 6636 3786 0.36327000575705237
 2077 6626 3787 0.3636800153654086
 2078 6617 3798 0.3646663466154585
 2079 6611 3803 0.3651814864605339
 2080 6607 3812 0.3658700451098954
 2081 6601 3813 0.3661417322834646
 2082 6599 3818 0.36651627147931265
 2083 6596 3824 0.36698656429942417
 2084 6589 3824 0.3672332661096706
 2085 6584 3830 0.3677741501824467
 2086 6582 3832 0.36796619934703284
 2087 6572 3839 0.3687445970608011
 2088 6569 3845 0.3692145189168427
 2089 6561 3847 0.369619523443505
 2090 6550 3857 0.37061593158451045
 2091 6546 3859 0.37087938491110045
 2092 6539 3863 0.3713708902134205
 2093 6533 3867 0.37182692307692305
 2094 6520 3873 0.3726546714134514
 2095 6512 3881 0.3734244202828827
 2096 6516 3888 0.3737024221453287
 2097 6512 3890 0.37396654489521247
 2098 6498 3892 0.3745909528392685
 2099 6495 3900 0.37518037518037517
 2100 6497 3908 0.37558865929841423
 2101 6492 3909 0.3758292471877704
 2102 6487 3910 0.37607002019813407
 2103 6482 3915 0.37655092815235164
 2104 6477 3923 0.3772115384615385
 2105 6472 3931 0.3778717677593002
 2106 6470 3936 0.37824332116086873
 2107 6464 3943 0.37887960026904965
 2108 6459 3948 0.37936004612280194
 2109 6453 3956 0.38005572101066387
 2110 6450 3956 0.38016528925619836
 2111 6442 3959 0.3806364772618018
 2112 6438 3963 0.38102105566772426
 2113 6434 3971 0.38164344065353195
 2114 6428 3974 0.382041915016343
 2115 6428 3983 0.38257612141004704
 2116 6422 3997 0.3836260677608216
 2117 6416 4001 0.3840837093213017
 2118 6419 4008 0.38438668840510215
 2119 6406 4010 0.38498463901689706
 2120 6406 4012 0.38510270685352277
 2121 6400 4016 0.38556067588325654
 2122 6397 4020 0.38590765095516943
 2123 6393 4033 0.3868214080184155
 2124 6385 4040 0.38752997601918465
 2125 6377 4050 0.38841469262491607
 2126 6376 4052 0.38856923667050247
 2127 6373 4058 0.38903269101716037
 2128 6378 4060 0.3889634029507569
 2129 6371 4072 0.3899262663985445
 2130 6359 4076 0.3906085289889794
 2131 6353 4080 0.3910668072462379
 2132 6353 4087 0.3914750957854406
 2133 6346 4089 0.39185433636799233
 2134 6336 4095 0.3925798101811907
 2135 6324 4099 0.3932648949438741
 2136 6319 4103 0.3936864325465362
 2137 6304 4107 0.3944866007107867
 2138 6302 4110 0.39473684210526316
 2139 6292 4112 0.39523260284505957
 2140 6283 4116 0.3958072891624195
 2141 6278 4120 0.39623004423927677
 2142 6269 4128 0.3970376070020198
 2143 6259 4131 0.3975938402309913
 2144 6256 4137 0.39805638410468586
 2145 6252 4147 0.3987883450331763
 2146 6245 4151 0.3992881877645248
 2147 6239 4164 0.4002691531289051
 2148 6226 4167 0.4009429423650534
 2149 6226 4177 0.40151879265596463
 2150 6225 4187 0.4021321552055321
 2151 6224 4196 0.40268714011516316
 2152 6224 4199 0.4028590616904922
 2153 6212 4201 0.4034380101795832
 2154 6204 4202 0.40380549682875266
 2155 6200 4205 0.40413262854396925
 2156 6194 4210 0.4046520569011918
 2157 6188 4214 0.40511440107671604
 2158 6179 4213 0.4054080061585835
 2159 6177 4220 0.40588631335962294
 2160 6170 4220 0.4061597690086622
 2161 6164 4220 0.4063944530046225
 2162 6160 4225 0.4068367838228214
 2163 6148 4225 0.40730743275812203
 2164 6140 4238 0.4083638465985739
 2165 6130 4244 0.409099672257567
 2166 6129 4245 0.4091960670908039
 2167 6118 4253 0.41008581621830104
 2168 6117 4259 0.4104664610639938
 2169 6116 4265 0.41084673923514115
 2170 6115 4276 0.4115099605427774
 2171 6108 4285 0.4122967381891658
 2172 6100 4290 0.4128970163618864
 2173 6095 4294 0.41332178265473096
 2174 6087 4301 0.41403542549095107
 2175 6086 4303 0.41418808354990855
 2176 6083 4312 0.4148148148148148
 2177 6073 4318 0.4155519199307093
 2178 6064 4326 0.4163618864292589
 2179 6059 4327 0.41661852493741575
 2180 6048 4330 0.4172287531316246
 2181 6045 4341 0.41796649335644137
 2182 6037 4341 0.4182886876084024
 2183 6030 4350 0.4190751445086705
 2184 6019 4354 0.41974356502458304
 2185 6016 4354 0.4198649951783992
 2186 6011 4355 0.4201234806096855
 2187 6010 4358 0.4203317901234568
 2188 6006 4361 0.42066171505739364
 2189 6002 4369 0.4212708514125928
 2190 5995 4374 0.4218343138200405
 2191 5995 4377 0.422001542614732
 2192 5990 4379 0.42231652039733825
 2193 5982 4388 0.4231436837029894
 2194 5978 4392 0.4235294117647059
 2195 5974 4399 0.4240817506989299
 2196 5968 4406 0.42471563524195105
 2197 5959 4412 0.4254170282518561
 2198 5949 4418 0.4261599305488569
 2199 5947 4418 0.426242161119151
 2200 5939 4422 0.42679278061963133
 2201 5935 4429 0.4273446545735237
 2202 5930 4437 0.4279926690460114
 2203 5928 4444 0.4284612418048592
 2204 5918 4447 0.42904003859141343
 2205 5911 4454 0.42971538832609746
 2206 5905 4464 0.4305140322113994
 2207 5891 4468 0.4313157640698909
 2208 5895 4480 0.43180722891566264
 2209 5891 4485 0.4322474942174248
 2210 5884 4491 0.4328674698795181
 2211 5871 4495 0.4336291722940382
 2212 5869 4499 0.4339313271604938
 2213 5867 4506 0.43439699219126576
 2214 5862 4509 0.4347700318194967
 2215 5855 4517 0.4354994215194755
 2216 5845 4523 0.43624614197530864
 2217 5839 4527 0.43671618753617597
 2218 5835 4532 0.43715636153178355
 2219 5829 4543 0.43800617045892787
 2220 5827 4550 0.43846969258938034
 2221 5823 4557 0.4390173410404624
 2222 5817 4563 0.43959537572254337
 2223 5805 4577 0.44085917934887303
 2224 5805 4584 0.44123592261045336
 2225 5800 4595 0.44203944203944207
 2226 5793 4604 0.4428200442435318
 2227 5780 4612 0.44380292532717475
 2228 5779 4616 0.44405964405964404
 2229 5776 4620 0.4444016929588303
 2230 5780 4626 0.44455122044974055
 2231 5774 4634 0.4452344350499616
 2232 5769 4639 0.4457148347425058
 2233 5749 4641 0.44667949951876806
 2234 5748 4651 0.4472545437061256
 2235 5746 4661 0.4478716248678774
 2236 5733 4661 0.44843178756975177
 2237 5731 4670 0.44899528891452745
 2238 5731 4677 0.44936587240584164
 2239 5726 4684 0.4499519692603266
 2240 5727 4690 0.450225592781031
 2241 5723 4694 0.4506095804934242
 2242 5713 4700 0.45135887832517047
 2243 5705 4704 0.4519166106254203
 2244 5693 4712 0.4528592023065834
 2245 5694 4718 0.45313100268920475
 2246 5688 4721 0.4535498126621193
 2247 5682 4725 0.4540213317959066
 2248 5672 4727 0.45456293874411
 2249 5664 4733 0.4552274694623449
 2250 5661 4740 0.4557254110181713
 2251 5654 4742 0.45613697575990764
 2252 5646 4746 0.45669745958429564
 2253 5638 4749 0.4572061230384134
 2254 5638 4756 0.45757167596690396
 2255 5620 4762 0.4586784819880563
 2256 5616 4767 0.4591158624674949
 2257 5608 4773 0.4597822945766304
 2258 5598 4780 0.4605897089998073
 2259 5589 4792 0.46161256141026874
 2260 5579 4798 0.4623687000096367
 2261 5572 4803 0.4629397590361446
 2262 5569 4807 0.4632806476484194
 2263 5568 4820 0.463996919522526
 2264 5563 4824 0.4644266872051603
 2265 5556 4830 0.4650491045638359
 2266 5544 4837 0.4659474039109912
 2267 5537 4841 0.4664675274619387
 2268 5530 4853 0.4673986323798517
 2269 5520 4856 0.4680030840400925
 2270 5510 4861 0.4687108282711407
 2271 5498 4870 0.4697145061728395
 2272 5489 4879 0.4705825617283951
 2273 5487 4878 0.47062228654124455
 2274 5481 4884 0.4712011577424023
 2275 5477 4898 0.47209638554216865
 2276 5469 4902 0.47266415967601966
 2277 5464 4913 0.4734509010311265
 2278 5457 4918 0.47402409638554216
 2279 5454 4919 0.4742118962691603
 2280 5443 4920 0.4747659944031651
 2281 5440 4928 0.47530864197530864
 2282 5434 4936 0.4759884281581485
 2283 5425 4947 0.47695719244118784
 2284 5419 4952 0.4774852955356282
 2285 5413 4959 0.47811415349016584
 2286 5410 4964 0.4785039521881627
 2287 5411 4967 0.47860859510502984
 2288 5405 4975 0.47928709055876684
 2289 5399 4991 0.4803657362848893
 2290 5392 4991 0.4806895887508427
 2291 5387 4995 0.48112117125794646
 2292 5385 5000 0.4814636494944632
 2293 5377 5010 0.4823336863386926
 2294 5374 5019 0.482921196959492
 2295 5369 5022 0.48330285824271
 2296 5366 5033 0.48398884508125783
 2297 5364 5040 0.4844290657439446
 2298 5355 5043 0.484997114829775
 2299 5353 5049 0.4853874254950971
 2300 5344 5047 0.48570878644981236
 2301 5340 5053 0.4861926296545752
 2302 5335 5063 0.48692056164647046
 2303 5330 5066 0.48730280877260485
 2304 5318 5067 0.48791526239768895
 2305 5312 5069 0.4882959252480493
 2306 5310 5079 0.48888247184522093
 2307 5303 5083 0.48940881956479876
 2308 5298 5086 0.4897919876733436
 2309 5297 5089 0.48998652031580975
 2310 5289 5095 0.49065870570107856
 2311 5285 5100 0.49109292248435243
 2312 5279 5111 0.4919153031761309
 2313 5275 5114 0.4922514197709115
 2314 5267 5122 0.4930214650110694
 2315 5261 5131 0.4937451886066205
 2316 5249 5132 0.4943647047490608
 2317 5240 5145 0.4954260953298026
 2318 5233 5148 0.495905982082651
 2319 5224 5151 0.4964819277108434
 2320 5222 5153 0.4966746987951807
 2321 5221 5153 0.4967225756699441
 2322 5213 5158 0.4973483752772153
 2323 5206 5160 0.49778120779471347
 2324 5194 5171 0.49889049686444764
 2325 5191 5176 0.4992765505932285
 2326 5190 5185 0.49975903614457834
 2327 5184 5189 0.5002410103152415
 2328 5175 5193 0.5008680555555556
 2329 5174 5199 0.5012050515762074
 2330 5165 5210 0.5021686746987952
 2331 5158 5222 0.5030828516377649
 2332 5153 5227 0.5035645472061657
 2333 5147 5236 0.5042858518732544
 2334 5140 5245 0.5050553683196919
 2335 5132 5258 0.5060635226179019
 2336 5125 5262 0.5065947819389621
 2337 5115 5271 0.5075101097631427
 2338 5111 5279 0.5080846968238691
 2339 5100 5284 0.5088597842835131
 2340 5098 5287 0.5090996629754454
 2341 5088 5293 0.5098738079183123
 2342 5079 5303 0.5107879021383163
 2343 5074 5308 0.5112695049123483
 2344 5074 5317 0.5116928110865172
 2345 5068 5319 0.5120824107056898
 2346 5060 5325 0.5127587867116032
 2347 5046 5331 0.513732292570107
 2348 5035 5336 0.5145116189374217
 2349 5026 5346 0.5154261473197069
 2350 5020 5351 0.5159579596953042
 2351 5016 5358 0.5164835164835165
 2352 5007 5367 0.5173510699826489
 2353 5000 5369 0.5177934227022857
 2354 4995 5374 0.5182756292795834
 2355 4994 5375 0.5183720705950429
 2356 4987 5384 0.5191399093626459
 2357 4979 5394 0.5200038561650439
 2358 4975 5402 0.5205743471138093
 2359 4966 5403 0.5210724274279102
 2360 4964 5413 0.5216343837332562
 2361 4954 5424 0.522644054731162
