 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0
 62 11642 27 0.0023138229496957752
 63 11630 27 0.00231620485545166
 64 11635 27 0.0023152117990053165
 65 11627 27 0.0023168010983353354
 66 11630 27 0.00231620485545166
 67 11613 27 0.0023195876288659794
 68 11619 27 0.00231839258114374
 69 11607 27 0.0023207839092315627
 70 11609 27 0.002320385012031626
 71 11593 27 0.0023235800344234077
 72 11593 27 0.0023235800344234077
 73 11581 27 0.0023259820813232254
 74 11595 28 0.0024090166050073133
 75 11589 28 0.002410260824653525
 76 11598 28 0.002408394976776191
 77 11582 28 0.0024117140396210162
 78 11591 28 0.0024098459419915653
 79 11579 28 0.0024123373826139397
 80 11582 28 0.0024117140396210162
 81 11575 28 0.0024131690080151686
 82 11585 28 0.0024110910186859553
 83 11578 28 0.0024125452352231603
 84 11582 28 0.0024117140396210162
 85 11566 28 0.002415042263239607
 86 11570 28 0.002414209346439041
 87 11552 28 0.0024179620034542313
 88 11558 29 0.0025028048675239493
 89 11542 29 0.002506265664160401
 90 11546 29 0.002505399568034557
 91 11535 29 0.0025077827741265997
 92 11541 29 0.0025064822817631805
 93 11524 29 0.0025101705184800483
 94 11523 29 0.002510387811634349
 95 11514 29 0.0025123451442432645
 96 11516 29 0.0025119099177132957
 97 11505 29 0.0025143055314721693
 98 11504 29 0.0025145235411428075
 99 11494 29 0.002516705718996789
 100 11496 29 0.0025162689804772236
 101 11483 29 0.002519110493398193
 102 11487 29 0.0025182354984369573
 103 11470 29 0.0025219584311679277
 104 11473 29 0.0025213006433663712
 105 11461 29 0.002523933855526545
 106 11463 29 0.002523494604942569
 107 11445 30 0.00261437908496732
 108 11445 30 0.00261437908496732
 109 11432 30 0.002617344268016053
 110 11435 30 0.0026166593981683385
 111 11423 30 0.0026194010302977386
 112 11420 30 0.0026200873362445414
 113 11407 30 0.002623065489201714
 114 11407 30 0.002623065489201714
 115 11393 30 0.0026262803116519303
 116 11391 30 0.002626740215392698
 117 11380 30 0.0026292725679228747
 118 11375 30 0.00263042525208242
 119 11358 30 0.0026343519494204425
 120 11360 30 0.0026338893766461808
 121 11350 30 0.0026362038664323375
 122 11351 30 0.0026359722344257972
 123 11338 30 0.0026389866291344124
 124 11339 30 0.0026387545078722843
 125 11323 30 0.0026424733550603364
 126 11326 30 0.0026417752729834447
 127 11312 30 0.0026450361488273674
 128 11306 31 0.0027344094557643114
 129 11290 31 0.002738274004063245
 130 11291 32 0.00282610615561247
 131 11279 32 0.002829104411634692
 132 11276 32 0.002829854969932791
 133 11264 32 0.0028328611898017
 134 11254 32 0.002835371256423888
 135 11240 32 0.0028388928317956
 136 11239 32 0.002839144707656818
 137 11216 32 0.002844950213371266
 138 11209 32 0.002846721821901966
 139 11193 32 0.0028507795100222717
 140 11193 32 0.0028507795100222717
 141 11176 32 0.0028551034975017845
 142 11170 32 0.0028566327441528296
 143 11151 32 0.002861486184387016
 144 11145 32 0.0028630222778920997
 145 11131 32 0.0028666129176744604
 146 11131 32 0.0028666129176744604
 147 11118 32 0.0028699551569506725
 148 11109 32 0.0028722735840588814
 149 11097 32 0.00287537065324827
 150 11090 32 0.002877180363244021
 151 11083 32 0.0028789923526765632
 152 11078 32 0.00288028802880288
 153 11060 33 0.0029748490038763184
 154 11052 33 0.002976995940460081
 155 11040 33 0.002980222162015714
 156 11040 33 0.002980222162015714
 157 11027 34 0.0030738631226833015
 158 11019 34 0.003076087939925812
 159 11008 34 0.003079152327476906
 160 11007 34 0.0030794312109410377
 161 10992 34 0.0030836205332849627
 162 10992 34 0.0030836205332849627
 163 10979 34 0.003087260510306002
 164 10974 34 0.0030886627906976743
 165 10957 34 0.0030934400873441907
 166 10959 34 0.003092877285545347
 167 10943 34 0.0030973854422884214
 168 10932 35 0.0031913923588948664
 169 10916 36 0.003287070854638422
 170 10913 36 0.0032879715042469634
 171 10899 36 0.0032921810699588477
 172 10899 36 0.0032921810699588477
 173 10888 36 0.0032954961552544857
 174 10879 37 0.003389519970685233
 175 10871 37 0.003392005867253392
 176 10864 37 0.003394184019814696
 177 10842 37 0.003401047890431106
 178 10833 37 0.0034038638454461823
 179 10821 37 0.00340762571375944
 180 10814 38 0.003501658680427571
 181 10797 38 0.0035071527457314258
 182 10792 38 0.0035087719298245615
 183 10782 38 0.003512014787430684
 184 10782 38 0.003512014787430684
 185 10772 38 0.003515263644773358
 186 10769 38 0.003516239474414731
 187 10753 39 0.003613787991104522
 188 10749 39 0.003615127919911012
 189 10741 39 0.0036178107606679036
 190 10732 39 0.0036208337201745428
 191 10717 40 0.003718508877939946
 192 10709 41 0.003813953488372093
 193 10695 41 0.0038189269746646795
 194 10693 41 0.003819638531768213
 195 10684 41 0.003822843822843823
 196 10679 41 0.003824626865671642
 197 10661 41 0.003831059615025229
 198 10655 41 0.0038332086761406134
 199 10641 41 0.003838232540722711
 200 10640 41 0.00383859189214493
 201 10628 42 0.003936269915651359
 202 10623 42 0.003938115330520394
 203 10611 42 0.003942551393973529
 204 10605 42 0.0039447731755424065
 205 10594 43 0.004042493184168469
 206 10588 43 0.004044774715454802
 207 10581 43 0.004047439759036145
 208 10575 43 0.004049726878884913
 209 10561 44 0.004148986327204149
 210 10552 44 0.004152510381275953
 211 10540 44 0.0041572184429327285
 212 10528 44 0.004161937192584185
 213 10518 44 0.004165877674682825
 214 10512 45 0.004262574595055414
 215 10501 45 0.004267020671344586
 216 10501 45 0.004267020671344586
 217 10492 45 0.004270665274746133
 218 10494 45 0.004269854824935952
 219 10485 45 0.004273504273504274
 220 10484 45 0.004273910152911007
 221 10473 46 0.0043730392622872895
 222 10466 46 0.004375951293759513
 223 10455 46 0.004380535187125036
 224 10449 46 0.004383039542639352
 225 10447 46 0.0043838749642618885
 226 10444 47 0.004480030502335335
 227 10439 47 0.004482166698455083
 228 10434 47 0.004484304932735426
 229 10422 47 0.004489445028178432
 230 10421 47 0.004489873901413833
 231 10410 47 0.0044945969207229606
 232 10412 47 0.004493737450999139
 233 10395 47 0.00450105343803869
 234 10383 47 0.004506232023010546
 235 10377 47 0.0045088257866462015
 236 10379 47 0.0045079608670631115
 237 10370 47 0.00451185562062014
 238 10369 47 0.004512288786482335
 239 10356 48 0.00461361014994233
 240 10351 48 0.004615828445042792
 241 10341 48 0.004620271440947156
 242 10338 48 0.00462160600808781
 243 10327 48 0.004626506024096385
 244 10323 48 0.0046282904252241824
 245 10314 48 0.004632310364794441
 246 10313 48 0.00463275745584403
 247 10311 48 0.004633651896901245
 248 10310 48 0.004634099246958873
 249 10303 48 0.004637233117573181
 250 10298 48 0.004639474192924802
 251 10282 48 0.004646660212971926
 252 10271 49 0.004748062015503876
 253 10267 49 0.004749903063202792
 254 10268 49 0.0047494426674420855
 255 10260 49 0.004753128334465031
 256 10254 49 0.00475589634087159
 257 10250 49 0.004757743470239829
 258 10244 49 0.004760516856115807
 259 10234 49 0.004765146358066712
 260 10236 49 0.004764219737481769
 261 10232 49 0.004766073339169342
 262 10231 49 0.004766536964980545
 263 10224 50 0.004866653688923496
 264 10228 50 0.004864759680871765
 265 10221 50 0.004868075163080518
 266 10224 50 0.004866653688923496
 267 10222 50 0.004867601246105919
 268 10222 50 0.004867601246105919
 269 10210 50 0.004873294346978557
 270 10211 50 0.004872819413312543
 271 10200 51 0.004975124378109453
 272 10195 54 0.005268806712850034
 273 10184 54 0.005274467669466693
 274 10179 54 0.005277044854881266
 275 10174 54 0.005279624560031287
 276 10170 54 0.00528169014084507
 277 10168 54 0.005282723537468206
 278 10169 54 0.00528220678861391
 279 10162 54 0.0052858261550509005
 280 10161 53 0.005188956334442921
 281 10153 53 0.00519302371154223
 282 10145 53 0.005197097470092175
 283 10136 53 0.005201688095004416
 284 10139 53 0.005200156985871272
 285 10127 53 0.005206286836935167
 286 10123 53 0.005208333333333333
 287 10115 53 0.0052124311565696305
 288 10113 53 0.005213456620106236
 289 10109 53 0.005215508758118481
 290 10114 55 0.005408594748746189
 291 10106 55 0.005412853065643145
 292 10107 55 0.005412320409368235
 293 10100 56 0.005513981882630957
 294 10095 56 0.0055166978622795786
 295 10091 58 0.00571484875357178
 296 10084 58 0.005718793137448235
 297 10077 59 0.005820836621941594
 298 10078 59 0.005820262405050804
 299 10067 60 0.005924755603831342
 300 10070 60 0.005923000987166831
 301 10065 60 0.005925925925925926
 302 10063 60 0.005927096710461326
 303 10062 62 0.0061240616357171075
 304 10068 62 0.006120434353405726
 305 10059 62 0.006125876889635412
 306 10061 63 0.0062228368233899645
 307 10057 64 0.006323485821559134
 308 10051 64 0.006327236777063767
 309 10040 65 0.006432459178624443
 310 10044 65 0.006429913938074983
 311 10036 66 0.006533359730746387
 312 10041 66 0.006530127634312852
 313 10037 66 0.006532713055528061
 314 10040 66 0.0065307737977439145
 315 10036 66 0.006533359730746387
 316 10041 66 0.006530127634312852
 317 10035 66 0.006534006534006534
 318 10040 66 0.0065307737977439145
 319 10029 66 0.006537890044576523
 320 10034 67 0.006633006633006633
 321 10032 67 0.006634320229725715
 322 10038 68 0.006728676034039185
 323 10033 68 0.006732006732006732
 324 10034 68 0.006731340328647793
 325 10027 69 0.006834389857369255
 326 10030 69 0.006832359639568274
 327 10023 69 0.006837098692033293
 328 10027 70 0.006932752302664158
 329 10026 70 0.006933438985736925
 330 10025 70 0.006934125804853888
 331 10023 70 0.006935499851382146
 332 10034 70 0.006927949326999208
 333 10027 70 0.006932752302664158
 334 10028 70 0.0069320657555951674
 335 10019 71 0.007036669970267592
 336 10025 71 0.0070324881141045955
 337 10020 71 0.007035972648895055
 338 10023 72 0.00713224368499257
 339 10022 73 0.007231302625061912
 340 10023 74 0.00732890957710211
 341 10021 74 0.007330361565131253
 342 10024 75 0.0074264778690959505
 343 10020 75 0.007429420505200594
 344 10026 76 0.007523262720253415
 345 10026 76 0.007523262720253415
 346 10029 77 0.0076192360973679
 347 10021 77 0.007625272331154684
 348 10025 77 0.007622253019204118
 349 10020 77 0.0076260275329305734
 350 10028 77 0.007619990103908956
 351 10023 78 0.007722007722007722
 352 10029 80 0.007913740231476903
 353 10032 80 0.007911392405063292
 354 10041 80 0.007904357276948918
 355 10041 80 0.007904357276948918
 356 10044 80 0.007902015013828527
 357 10042 81 0.00800158055912279
 358 10046 81 0.007998420065172311
 359 10041 81 0.008002371072910491
 360 10042 81 0.00800158055912279
 361 10033 81 0.008008700810757366
 362 10037 82 0.008103567546200218
 363 10032 82 0.008107573660272888
 364 10030 82 0.008109177215189873
 365 10031 83 0.008206446509788412
 366 10035 83 0.00820320221387626
 367 10028 83 0.0082088814162793
 368 10036 83 0.008202391540666074
 369 10033 84 0.008302856578036968
 370 10035 86 0.008497184072720087
 371 10035 87 0.008595139300533492
 372 10035 88 0.008693075175343278
 373 10034 88 0.008693934005137325
 374 10035 88 0.008693075175343278
 375 10033 89 0.008792728709741158
 376 10032 89 0.008793597470605671
 377 10031 89 0.008794466403162055
 378 10043 89 0.008784050532964863
 379 10037 89 0.008789255382184476
 380 10036 89 0.008790123456790123
 381 10038 89 0.008788387479016491
 382 10042 89 0.008784917579705852
 383 10040 89 0.008786652186790403
 384 10041 89 0.0087857847976308
 385 10046 90 0.008879242304656669
 386 10048 91 0.008975244106913896
 387 10039 91 0.008983218163869693
 388 10044 92 0.009076558800315706
 389 10038 94 0.009277536517962889
 390 10046 95 0.009367912434671137
 391 10043 96 0.009468389387513562
 392 10048 97 0.009561360275998028
 393 10041 99 0.009763313609467455
 394 10042 99 0.009762350852973079
 395 10039 99 0.00976523969224699
 396 10041 99 0.009763313609467455
 397 10040 99 0.00976427655587336
 398 10050 99 0.00975465563109666
 399 10051 99 0.009753694581280788
 400 10056 99 0.009748892171344165
 401 10057 99 0.009747932256794014
 402 10064 99 0.009741218144248746
 403 10066 100 0.00983671060397403
 404 10069 101 0.009931170108161259
 405 10067 102 0.01003048480676566
 406 10065 102 0.010032457952198289
 407 10061 102 0.010036406572862344
 408 10063 105 0.010326514555468135
 409 10068 105 0.01032143910350929
 410 10072 105 0.010317382332711015
 411 10066 105 0.01032346868547832
 412 10071 105 0.010318396226415094
 413 10067 105 0.010322453794730633
 414 10080 105 0.010309278350515464
 415 10078 106 0.010408483896307934
 416 10083 106 0.010403376190008832
 417 10085 106 0.010401334510842901
 418 10090 107 0.010493282337942533
 419 10093 107 0.010490196078431373
 420 10100 107 0.01048300186146762
 421 10100 107 0.01048300186146762
 422 10104 109 0.01067267208459806
 423 10097 109 0.010679992161473643
 424 10100 110 0.010773751224289911
 425 10095 111 0.010875955320399765
 426 10105 112 0.010962121953606734
 427 10104 112 0.01096319498825372
 428 10107 112 0.01095997651433604
 429 10107 112 0.01095997651433604
 430 10108 112 0.010958904109589041
 431 10107 113 0.011056751467710372
 432 10104 113 0.011059998042478222
 433 10104 113 0.011059998042478222
 434 10104 113 0.011059998042478222
 435 10104 113 0.011059998042478222
 436 10111 113 0.011052425665101721
 437 10112 113 0.011051344743276284
 438 10115 113 0.011048103245991396
 439 10110 114 0.011150234741784037
 440 10115 114 0.011144784436406296
 441 10110 114 0.011150234741784037
 442 10116 114 0.011143695014662757
 443 10116 116 0.011336982017200938
 444 10117 117 0.011432479968731679
 445 10117 117 0.011432479968731679
 446 10125 117 0.011423550087873463
 447 10119 118 0.011526814496434503
 448 10120 118 0.011525688611056847
 449 10111 118 0.011535829504350377
 450 10121 119 0.01162109375
 451 10121 120 0.011717605702568109
 452 10130 121 0.011803726465710663
 453 10124 121 0.011810639336261591
 454 10137 123 0.011988304093567251
 455 10141 123 0.011983632112236945
 456 10147 124 0.012072826404439685
 457 10146 125 0.012170187907701295
 458 10154 126 0.0122568093385214
 459 10151 126 0.012260387272550355
 460 10159 127 0.012346879253354074
 461 10157 127 0.012349280435628161
 462 10158 127 0.012348079727758872
 463 10163 127 0.012342079689018464
 464 10169 127 0.012334887334887334
 465 10167 127 0.012337283854672625
 466 10175 127 0.01232770335857115
 467 10169 127 0.012334887334887334
 468 10174 127 0.012328900106785749
 469 10171 127 0.01233249174597009
 470 10173 128 0.012425978060382488
 471 10170 129 0.012525487911447713
 472 10169 130 0.012622584716962811
 473 10166 131 0.01272215208313101
 474 10170 131 0.012717211921172701
 475 10168 131 0.01271968152247791
 476 10181 131 0.012703646237393328
 477 10184 132 0.012795657231485071
 478 10191 133 0.012882603641999226
 479 10190 133 0.012883851593529012
 480 10196 133 0.012876367508955369
 481 10192 134 0.012976951384853767
 482 10193 134 0.012975694780672025
 483 10192 136 0.013168086754453912
 484 10198 139 0.013446841443358807
 485 10195 139 0.013450745113218502
 486 10203 139 0.013440340359698318
 487 10202 140 0.013537033455811255
 488 10212 141 0.013619240799768183
 489 10209 142 0.013718481306153996
 490 10211 142 0.013715831160050228
 491 10208 142 0.013719806763285025
 492 10214 143 0.01380708699430337
 493 10219 143 0.013800424628450107
 494 10232 143 0.013783132530120482
 495 10226 143 0.01379110811071463
 496 10233 143 0.013781804163454125
 497 10227 143 0.013789778206364513
 498 10229 143 0.013787119166988045
 499 10230 143 0.013785790031813362
 500 10234 144 0.013875505877818462
 501 10230 146 0.014070932922127988
 502 10237 146 0.01406144659539632
 503 10229 146 0.014072289156626507
 504 10237 148 0.01425132402503611
 505 10237 148 0.01425132402503611
 506 10244 148 0.01424172440338722
 507 10242 151 0.014529009910516694
 508 10243 151 0.014527612083894555
 509 10244 151 0.014526214526214526
 510 10250 151 0.014517834823574657
 511 10250 152 0.014612574504902904
 512 10254 152 0.014606957524505092
 513 10246 152 0.014618195806885939
 514 10248 152 0.014615384615384615
 515 10246 152 0.014618195806885939
 516 10253 153 0.014703055929271574
 517 10256 153 0.014698818330291094
 518 10265 154 0.014780689125635857
 519 10258 154 0.014790626200537841
 520 10264 154 0.014782107890190056
 521 10264 154 0.014782107890190056
 522 10270 154 0.014773599386032234
 523 10269 155 0.014869531849577898
 524 10274 156 0.0149568552253116
 525 10264 156 0.014971209213051824
 526 10266 157 0.015062841792190348
 527 10265 157 0.015064287085012474
 528 10269 157 0.01505850757721082
 529 10263 157 0.01506717850287908
 530 10268 157 0.015059952038369304
 531 10259 157 0.015072964669738863
 532 10262 158 0.015163147792706335
 533 10265 158 0.015158783459656528
 534 10271 159 0.015244487056567594
 535 10269 159 0.01524741081703107
 536 10273 159 0.015241564417177915
 537 10270 161 0.015434761767807496
 538 10277 161 0.015424410806667944
 539 10272 161 0.015431802933001055
 540 10270 161 0.015434761767807496
 541 10270 162 0.015529141104294479
 542 10271 166 0.015904953530708057
 543 10269 166 0.015908001916626738
 544 10266 167 0.016006901178951403
 545 10258 167 0.016019184652278178
 546 10262 167 0.016013040559976988
 547 10260 167 0.016016112016879257
 548 10265 168 0.016102750886609795
 549 10259 168 0.01611201687925578
 550 10264 168 0.016104294478527608
 551 10261 168 0.01610892703039601
 552 10263 169 0.01620015337423313
 553 10263 171 0.0163887291546866
 554 10260 171 0.01639344262295082
 555 10255 172 0.01649563632876187
 556 10262 173 0.01657882127455678
 557 10256 174 0.016682646212847554
 558 10256 174 0.016682646212847554
 559 10253 177 0.01697027804410355
 560 10251 178 0.01706779173458625
 561 10247 179 0.017168616919240362
 562 10247 180 0.017262875227774047
 563 10242 180 0.017271157167530225
 564 10246 182 0.0174530111238972
 565 10237 182 0.01746808714847874
 566 10237 182 0.01746808714847874
 567 10235 184 0.017660044150110375
 568 10237 184 0.017656654831590058
 569 10232 185 0.017759431698185658
 570 10232 187 0.017947979652557827
 571 10229 187 0.0179531490015361
 572 10230 188 0.018045690151660587
 573 10231 190 0.018232415315228866
 574 10233 191 0.018323100537221797
 575 10232 192 0.01841903300076746
 576 10245 193 0.018490132209235486
 577 10241 194 0.01859127934834691
 578 10247 195 0.018674583413139247
 579 10245 196 0.01877214826166076
 580 10250 196 0.018763162933180165
 581 10246 196 0.0187703505075656
 582 10250 196 0.018763162933180165
 583 10243 196 0.018775744803142064
 584 10251 196 0.0187613668995884
 585 10254 196 0.01875598086124402
 586 10252 196 0.01875957120980092
 587 10250 199 0.019044884677959614
 588 10248 199 0.01904853067866373
 589 10243 199 0.019057651790844666
 590 10241 200 0.019155253328225267
 591 10231 201 0.019267638036809816
 592 10231 201 0.019267638036809816
 593 10229 201 0.019271332694151485
 594 10234 201 0.019262098706276952
 595 10226 201 0.01927687733768102
 596 10233 201 0.01926394479585969
 597 10228 202 0.019367209971236816
 598 10232 203 0.01945376137997125
 599 10229 203 0.019459355828220858
 600 10233 203 0.019451897278650824
 601 10227 203 0.019463087248322148
 602 10232 205 0.019641659480693685
 603 10229 207 0.01983518589497892
 604 10236 209 0.02000957395883198
 605 10232 210 0.02011108982953457
 606 10235 212 0.02029290705465684
 607 10232 213 0.020392532312111057
 608 10229 214 0.02049219572919659
 609 10227 214 0.020496121061201033
 610 10231 215 0.020582040972621098
 611 10223 216 0.020691637129993293
 612 10219 216 0.02069956875898419
 613 10218 216 0.020701552616446232
 614 10223 217 0.02078544061302682
 615 10215 217 0.02080138036809816
 616 10226 218 0.020873228648027577
 617 10225 218 0.020875227425069424
 618 10225 218 0.020875227425069424
 619 10229 218 0.020867234612807505
 620 10227 220 0.021058677132191058
 621 10222 222 0.0212562236690923
 622 10225 222 0.021250119651574615
 623 10225 224 0.02143745812996459
 624 10224 224 0.021439509954058193
 625 10213 224 0.021462105969148222
 626 10217 226 0.021641290816815092
 627 10212 227 0.02174537790976147
 628 10213 227 0.02174329501915709
 629 10212 229 0.02193276506081793
 630 10215 232 0.02220733224849239
 631 10208 233 0.022315870127382436
 632 10211 233 0.022309459977020298
 633 10203 235 0.022513891550105383
 634 10206 235 0.02250742266066469
 635 10205 235 0.022509578544061302
 636 10204 235 0.022511734840501965
 637 10197 236 0.02262053100738043
 638 10202 236 0.02260969534393562
 639 10197 237 0.022714203565267394
 640 10195 238 0.02281223042269721
 641 10197 240 0.022995113538373097
 642 10204 240 0.02297970126388357
 643 10199 241 0.023084291187739463
 644 10197 241 0.0230887143130868
 645 10195 241 0.023093139133767728
 646 10206 241 0.02306882358571839
 647 10202 241 0.02307765967633822
 648 10201 242 0.023173417600306424
 649 10197 243 0.02327586206896552
 650 10201 245 0.023453953666475204
 651 10197 245 0.023462938134457
 652 10197 245 0.023462938134457
 653 10196 245 0.02346518532707595
 654 10200 246 0.023549684089603676
 655 10200 246 0.023549684089603676
 656 10204 248 0.023727516264829697
 657 10204 249 0.023820912656653592
 658 10204 249 0.023820912656653592
 659 10196 251 0.024026036182636164
 660 10195 252 0.024121757442327942
 661 10184 252 0.02414718282866999
 662 10193 253 0.024219797051502966
 663 10188 255 0.024418270611893136
 664 10184 256 0.024521072796934867
 665 10182 256 0.024525771220540334
 666 10185 257 0.02461214326757326
 667 10179 257 0.02462629359908011
 668 10176 257 0.024633374868206652
 669 10175 259 0.024822695035460994
 670 10174 259 0.024825074283523436
 671 10178 260 0.024908986395861275
 672 10186 261 0.02498324877955394
 673 10187 263 0.025167464114832536
 674 10194 264 0.025243832472748137
 675 10194 264 0.025243832472748137
 676 10193 266 0.025432641743952576
 677 10183 267 0.02555023923444976
 678 10187 267 0.02554046298067725
 679 10178 268 0.02565575339843002
 680 10185 268 0.025638572658566918
 681 10180 268 0.02565084226646248
 682 10179 268 0.02565329759739638
 683 10176 268 0.025660666411336654
 684 10174 268 0.025665581306263167
 685 10170 269 0.025768751796149056
 686 10175 270 0.02584968884633796
 687 10171 270 0.025859591993104107
 688 10170 271 0.025955368259745235
 689 10168 271 0.02596034102883418
 690 10166 272 0.026058631921824105
 691 10165 272 0.02606112867682284
 692 10171 272 0.026046155319352678
 693 10163 273 0.026159448064392486
 694 10163 275 0.02634604330331481
 695 10158 275 0.026358669606057702
 696 10163 276 0.026439314110546987
 697 10161 277 0.026537650890975283
 698 10165 277 0.026527485156100365
 699 10169 278 0.026610510194314155
 700 10169 280 0.026796822662455737
 701 10159 280 0.026822492575917234
 702 10162 281 0.02690797663506655
 703 10149 282 0.027034800115041703
 704 10149 283 0.027128067484662576
 705 10144 283 0.027141076052555866
 706 10147 283 0.02713326941514861
 707 10137 283 0.027159309021113243
 708 10137 283 0.027159309021113243
 709 10137 284 0.02725266289223683
 710 10147 284 0.027226536286070368
 711 10145 285 0.02732502396931927
 712 10142 286 0.027426160337552744
 713 10144 286 0.027420901246404603
 714 10143 286 0.02742353053984083
 715 10132 286 0.02745248608178153
 716 10135 286 0.027444583053449764
 717 10140 289 0.0277111899510979
 718 10142 289 0.027705876713642028
 719 10143 290 0.027796415220933575
 720 10144 292 0.02798006899195094
 721 10147 293 0.02806513409961686
 722 10152 295 0.028237771609074376
 723 10151 296 0.028333492868766155
 724 10154 296 0.028325358851674642
 725 10146 299 0.0286261369076113
 726 10148 299 0.028620656647841487
 727 10143 299 0.028634361233480177
 728 10149 299 0.02861791730474732
 729 10135 299 0.028656315890358445
 730 10135 299 0.028656315890358445
 731 10132 299 0.028664557568785352
 732 10134 299 0.0286590625898591
 733 10136 300 0.02874664622460713
 734 10137 302 0.028929974135453587
 735 10129 304 0.02913831112815106
 736 10128 305 0.02923416083580945
 737 10124 307 0.029431502252900008
 738 10129 308 0.029510395707578806
 739 10123 308 0.029527370338414342
 740 10119 310 0.0297248058298974
 741 10119 310 0.0297248058298974
 742 10116 311 0.029826412199098495
 743 10112 311 0.029837858581982155
 744 10111 311 0.02984072155056611
 745 10109 312 0.029939545149217924
 746 10111 313 0.030026861089792786
 747 10108 314 0.030128574170024947
 748 10115 316 0.030294315022529
 749 10108 316 0.030314658480429777
 750 10115 316 0.030294315022529
 751 10113 316 0.030300124652411546
 752 10112 316 0.030303030303030304
 753 10110 317 0.03040184137335763
 754 10114 317 0.030390183108043332
 755 10107 320 0.030689555960487197
 756 10109 321 0.03077660594439118
 757 10107 322 0.030875443474925688
 758 10109 322 0.030869523535614993
 759 10100 322 0.030896181155248514
 760 10108 322 0.03087248322147651
 761 10098 323 0.03099510603588907
 762 10099 324 0.031085100259042504
 763 10098 327 0.03136690647482014
 764 10110 327 0.03133084219603334
 765 10102 329 0.03154060013421532
 766 10104 329 0.03153455381961085
 767 10101 329 0.03154362416107383
 768 10105 329 0.03153153153153153
 769 10102 330 0.031633435582822084
 770 10108 331 0.03170801800938787
 771 10100 331 0.03173233630524398
 772 10105 331 0.031717133001149866
 773 10105 333 0.03190266334546848
 774 10115 333 0.031872128637059724
 775 10115 334 0.03196478131878649
 776 10123 335 0.03203289347867661
 777 10117 335 0.03205128205128205
 778 10117 336 0.03214388213909882
 779 10111 336 0.032162343256437256
 780 10109 337 0.03226115259429447
 781 10100 338 0.03238168231461966
 782 10105 338 0.03236617830125443
 783 10099 338 0.032384784899875445
 784 10097 338 0.032390991854336366
 785 10094 338 0.03240030674846626
 786 10100 339 0.032474374940128364
 787 10099 339 0.032477486108449895
 788 10098 342 0.032758620689655175
 789 10087 342 0.03279317288330617
 790 10092 342 0.0327774583093732
 791 10088 342 0.03279002876318313
 792 10090 342 0.03278374233128834
 793 10089 342 0.03278688524590164
 794 10093 342 0.03277431720172497
 795 10089 342 0.03278688524590164
 796 10090 345 0.03306181121226641
 797 10088 345 0.03306814914214511
 798 10086 345 0.03307448950244463
 799 10081 345 0.03309035104546326
 800 10081 346 0.03318308238227678
 801 10085 347 0.03326303680981595
 802 10092 348 0.03333333333333333
 803 10095 349 0.03341631558789736
 804 10094 350 0.03351206434316354
 805 10093 351 0.03360781309842972
 806 10092 351 0.033611031312841134
 807 10092 351 0.033611031312841134
 808 10096 351 0.033598162151813916
 809 10094 353 0.03378960467119747
 810 10101 355 0.033951798010711555
 811 10098 355 0.03396154214101215
 812 10093 355 0.03397779479326187
