 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0.2
 167 19930 374 0.01842001576044129
 168 19955 377 0.01854219948849105
 169 19993 379 0.018603966228156292
 170 20014 380 0.018632931254290476
 171 20051 382 0.018695247883325994
 172 20066 385 0.01882548530634199
 173 20099 387 0.018890949917016498
 174 20124 391 0.01905922495734828
 175 20155 392 0.01907821093103616
 176 20176 395 0.019201788926158182
 177 20215 395 0.019165453663270257
 178 20222 400 0.01939676074095626
 179 20254 403 0.019509125235997484
 180 20273 404 0.019538617787880252
 181 20304 408 0.019698725376593278
 182 20315 408 0.019688269073010665
 183 20348 411 0.01979864155306132
 184 20370 411 0.019777681536018478
 185 20409 414 0.019881861403256016
 186 20433 415 0.019905986185725248
 187 20466 415 0.0198745270820363
 188 20486 416 0.019902401684049373
 189 20511 420 0.020065930915866417
 190 20526 421 0.020098343438201174
 191 20550 423 0.020168788442282936
 192 20569 424 0.020197208593340638
 193 20596 426 0.020264484825420988
 194 20610 427 0.020297570946427722
 195 20636 429 0.020365535248041775
 196 20651 435 0.020629801764203738
 197 20675 437 0.02069912845774915
 198 20695 441 0.020864875094625285
 199 20735 443 0.020917933704787988
 200 20748 448 0.021136063408190225
 201 20772 450 0.021204410517387615
 202 20785 455 0.02142184557438795
 203 20812 455 0.021394648986692997
 204 20827 457 0.021471527908287914
 205 20853 460 0.021583071364894665
 206 20867 460 0.021568903268157736
 207 20896 460 0.021539614159955048
 208 20917 460 0.02151845441362212
 209 20938 461 0.021543062759942052
 210 20956 462 0.021570641516481463
 211 20979 463 0.021593134968752915
 212 20987 464 0.021630693207775862
 213 21005 465 0.021658127619934794
 214 21022 469 0.021823088734819227
 215 21043 470 0.021847255148050016
 216 21065 471 0.021870356612184248
 217 21092 471 0.021842971757176644
 218 21111 471 0.021823742007228246
 219 21142 472 0.021837697788470434
 220 21162 474 0.021907931225734888
 221 21179 477 0.022026228297007757
 222 21198 479 0.02209715366517507
 223 21214 480 0.022125933437816908
 224 21228 481 0.022156709198949746
 225 21245 482 0.02218437888341695
 226 21260 482 0.02216907368227394
 227 21277 484 0.022241624925325124
 228 21289 487 0.022364070536370316
 229 21310 489 0.022432221661544106
 230 21327 492 0.022549154406709748
 231 21349 494 0.022615941033740785
 232 21357 498 0.022786547700754976
 233 21371 499 0.022816643804298126
 234 21385 499 0.022802047157740816
 235 21399 501 0.02287671232876712
 236 21410 502 0.02290982110259219
 237 21428 503 0.022935570653412975
 238 21441 507 0.02310005467468562
 239 21458 508 0.023126650277701902
 240 21463 509 0.023165847442199163
 241 21475 512 0.02328648746986856
 242 21488 514 0.023361512589764568
 243 21509 514 0.023339236253008218
 244 21520 517 0.023460543631165766
 245 21536 519 0.023532078893674903
 246 21539 519 0.023528878411460695
 247 21561 519 0.023505434782608695
 248 21571 521 0.023583197537570162
 249 21584 522 0.023613498597665792
 250 21587 524 0.023698611550811814
 251 21607 526 0.02376541815388786
 252 21618 526 0.023753612716763007
 253 21633 527 0.02378158844765343
 254 21641 528 0.023817041815147277
 255 21656 529 0.02384494027496056
 256 21666 530 0.02387817624797261
 257 21677 531 0.023910302593659942
 258 21679 535 0.024083911047087424
 259 21695 536 0.024110476361837073
 260 21701 539 0.024235611510791368
 261 21712 539 0.024223630398633768
 262 21722 541 0.024300408749943853
 263 21728 543 0.024381482645592922
 264 21733 545 0.02446359637310351
 265 21745 545 0.024450426200089727
 266 21752 546 0.024486501031482644
 267 21764 547 0.024517054367800637
 268 21766 548 0.024558573093125393
 269 21781 550 0.024629438896601137
 270 21789 554 0.02479523788211073
 271 21805 556 0.02486471982469478
 272 21810 559 0.02498994143680987
 273 21821 560 0.025021223359099235
 274 21826 565 0.02523335268634719
 275 21835 567 0.02531024015712883
 276 21840 570 0.025435073627844713
 277 21844 574 0.025604425015612456
 278 21850 574 0.02559757402782733
 279 21853 575 0.025637595862314965
 280 21854 576 0.025679893000445833
 281 21860 578 0.025759871646314287
 282 21864 583 0.02597229028377957
 283 21875 584 0.026002938688276415
 284 21877 586 0.026087343631749988
 285 21891 588 0.0261577472307487
 286 21893 593 0.02637196477808414
 287 21901 596 0.026492421211717118
 288 21902 598 0.026577777777777777
 289 21911 599 0.026610395379831186
 290 21912 603 0.026782145236508993
 291 21915 606 0.026908218995604104
 292 21914 608 0.026995826303170233
 293 21920 609 0.02703182564694394
 294 21918 612 0.027163781624500664
 295 21923 613 0.02720092296769613
 296 21932 615 0.027276356056238082
 297 21934 617 0.027360205755842314
 298 21933 621 0.02753391859537111
 299 21937 625 0.027701444907366368
 300 21935 627 0.027790089531069942
 301 21939 629 0.027871322226160934
 302 21945 634 0.028079188626599937
 303 21952 636 0.028156543297326014
 304 21950 637 0.028202063133660957
 305 21956 638 0.028237585199610515
 306 21951 642 0.02841588102509627
 307 21957 644 0.028494314410866774
 308 21959 647 0.02862072016278864
 309 21959 650 0.028749612985979035
 310 21962 651 0.028788749834166186
 311 21962 653 0.0288746407251824
 312 21964 655 0.02895795570095937
 313 21975 656 0.0289867880341125
 314 21970 658 0.02907901714689765
 315 21971 660 0.029163536741637578
 316 21967 662 0.02925449644261788
 317 21967 664 0.029340285449162652
 318 21961 664 0.02934806629834254
 319 21956 665 0.029397462534812784
 320 21946 665 0.0294104639334837
 321 21944 666 0.029455992923485184
 322 21945 668 0.029540529783752708
 323 21952 670 0.029617186809300682
 324 21949 673 0.029749801078596056
 325 21956 675 0.029826344394856614
 326 21951 678 0.029961553758451543
 327 21956 682 0.03012633624878523
 328 21950 687 0.030348544418430004
 329 21950 691 0.030519853363367343
 330 21940 695 0.030704660923348795
 331 21940 695 0.030704660923348795
 332 21928 697 0.030806629834254144
 333 21926 697 0.030809353313000044
 334 21917 700 0.03095017022593624
 335 21917 702 0.03103585481232592
 336 21910 704 0.031131157689926595
 337 21914 707 0.03125414437911675
 338 21904 708 0.0313108084203078
 339 21905 713 0.03152356530197188
 340 21892 717 0.031713034632226106
 341 21891 717 0.03171443736730361
 342 21887 719 0.031805715296823855
 343 21889 719 0.031802901627742394
 344 21882 721 0.03189842056364199
 345 21877 724 0.032033980797309854
 346 21869 728 0.03221666592910563
 347 21869 729 0.03225949199044163
 348 21861 730 0.03231375326457439
 349 21857 731 0.032362316274127854
 350 21841 734 0.03251384274640089
 351 21843 735 0.032553813446718045
 352 21840 739 0.03272952743699898
 353 21832 739 0.03274112799610119
 354 21827 741 0.032834101382488476
 355 21823 744 0.032968493818407406
 356 21809 746 0.033074706273553536
 357 21802 749 0.03321360471819432
 358 21791 750 0.033272703074397766
 359 21780 756 0.03354632587859425
 360 21776 757 0.03359517152620601
 361 21772 761 0.03377268894510274
 362 21761 762 0.03383208275984549
 363 21755 765 0.03396980461811723
 364 21741 767 0.03407677270303892
 365 21742 770 0.034203980099502485
 366 21734 772 0.03430196392073225
 367 21725 774 0.03440152895684253
 368 21717 776 0.03449962210465478
 369 21717 780 0.03467128950526737
 370 21703 780 0.03469287906418183
 371 21703 782 0.03477874138314432
 372 21692 783 0.03483870967741935
 373 21681 783 0.03485576923076923
 374 21668 786 0.03500489890442683
 375 21650 786 0.03503298270636477
 376 21642 788 0.035131520285332146
 377 21635 788 0.03514248762431432
 378 21614 789 0.035218497522653214
 379 21612 790 0.035264708508168915
 380 21590 792 0.03538557769636315
 381 21581 792 0.03539981227372279
 382 21572 793 0.03545718756986363
 383 21560 795 0.03556251397897562
 384 21546 798 0.03571428571428571
 385 21536 803 0.03594610322753928
 386 21526 807 0.03613486768459231
 387 21522 809 0.036227665577000585
 388 21499 811 0.036351411922904524
 389 21482 812 0.03642235579079573
 390 21468 815 0.036574967463985995
 391 21464 818 0.036711246746252583
 392 21453 825 0.037032049555615405
 393 21453 830 0.03724812637436611
 394 21437 834 0.03744780207444659
 395 21426 836 0.03755278052286407
 396 21410 839 0.03770955998022383
 397 21403 841 0.037807948210753464
 398 21385 842 0.037881855401088765
 399 21376 842 0.037897200468088935
 400 21355 844 0.03801973061849633
 401 21337 848 0.03822402524228082
 402 21325 850 0.038331454340473504
 403 21317 853 0.03847541723049166
 404 21297 858 0.03872714962762356
 405 21291 859 0.03878103837471783
 406 21282 863 0.038970422217204786
 407 21273 867 0.03915989159891599
 408 21264 870 0.03930604499864462
 409 21252 872 0.0394142108117881
 410 21241 875 0.039564116476758907
 411 21229 877 0.0396724871075726
 412 21203 880 0.039849658108046915
 413 21187 882 0.03996556255380851
 414 21167 884 0.040088884857829576
 415 21153 886 0.040201461046326964
 416 21132 890 0.04041413132322223
 417 21112 892 0.04053808398473005
 418 21091 896 0.04075135307226998
 419 21072 899 0.040917573164626096
 420 21051 901 0.041044096209912534
 421 21041 905 0.04123758315866217
 422 21018 909 0.0414557394992475
 423 21006 912 0.041609635915685735
 424 20988 916 0.041818845872899926
 425 20981 920 0.042007214282452854
 426 20957 922 0.04214086567027744
 427 20939 925 0.042306988657153315
 428 20920 927 0.042431455119696065
 429 20908 930 0.04258631742833593
 430 20883 936 0.04289839131032586
 431 20871 938 0.04300976661011509
 432 20854 939 0.04308722984444546
 433 20841 940 0.04315687984941004
 434 20825 941 0.043232564550215936
 435 20811 944 0.043392323603769246
 436 20785 947 0.04357629302411191
 437 20779 954 0.04389637877881562
 438 20768 955 0.043962620264236064
 439 20754 958 0.04412306558585114
 440 20735 965 0.044470046082949306
 441 20727 967 0.044574536738268646
 442 20709 969 0.044699695543869364
 443 20696 974 0.044946931241347486
 444 20680 979 0.0452006094464195
 445 20672 984 0.04543775397118582
 446 20652 988 0.04565619223659889
 447 20643 992 0.045851629304367925
 448 20621 994 0.045986583391163544
 449 20611 998 0.046184460178629275
 450 20591 1000 0.046315594460654905
 451 20579 1004 0.04651809294352036
 452 20560 1006 0.046647500695539273
 453 20553 1012 0.04692789241827035
 454 20537 1017 0.047183817388883734
 455 20507 1020 0.047382357039996284
 456 20483 1020 0.04743524159419616
 457 20475 1027 0.047762998790810154
 458 20460 1033 0.04806215977294933
 459 20446 1036 0.04822642212084536
 460 20430 1040 0.04843968327899394
 461 20420 1041 0.048506593355388844
 462 20402 1049 0.04890214908395879
 463 20379 1053 0.04913213885778275
 464 20366 1059 0.04942823803967328
 465 20352 1064 0.049682480388494585
 466 20340 1065 0.049754730203223546
 467 20330 1071 0.050044390449044435
 468 20317 1076 0.05029682606460057
 469 20303 1079 0.05046300626695351
 470 20285 1080 0.05054996489585771
 471 20268 1081 0.05063469014942152
 472 20253 1089 0.05102614562833849
 473 20245 1092 0.05117870366030838
 474 20229 1098 0.05148403432268955
 475 20212 1102 0.0517031059397579
 476 20196 1113 0.05223145149936646
 477 20194 1121 0.052592071311283135
 478 20183 1124 0.052752616511005775
 479 20172 1132 0.053135561396920765
 480 20161 1134 0.05325193707443062
 481 20148 1136 0.05337342604773539
 482 20133 1141 0.053633543292281656
 483 20122 1147 0.05392825238610184
 484 20113 1149 0.05404007148904148
 485 20098 1151 0.05416725492964375
 486 20093 1155 0.054358057228915665
 487 20083 1157 0.05447269303201507
 488 20073 1159 0.05458741522230595
 489 20061 1164 0.054840989399293286
 490 20047 1167 0.05501084189686056
 491 20025 1170 0.055201698513800426
 492 20005 1173 0.05538766644631221
 493 19991 1177 0.05560279667422525
 494 19973 1180 0.05578404954379993
 495 19964 1188 0.056164901664145235
 496 19948 1190 0.05629671681332198
 497 19938 1199 0.05672517386573307
 498 19918 1202 0.05691287878787879
 499 19908 1203 0.05698451044479182
 500 19899 1210 0.0573215216258468
 501 19877 1213 0.0575154101469891
 502 19859 1217 0.05774340482064908
 503 19854 1222 0.057980641487948376
 504 19834 1225 0.058169903604159745
 505 19831 1228 0.05831236051094544
 506 19813 1231 0.058496483558258885
 507 19808 1235 0.05868935037779784
 508 19794 1244 0.0591310961117977
 509 19791 1246 0.059228977515805484
 510 19776 1249 0.059405469678953625
 511 19765 1253 0.059615567608716336
 512 19757 1258 0.05986200333095408
 513 19743 1261 0.06003618358407922
 514 19727 1268 0.06039533222195761
 515 19714 1274 0.060701353154183346
 516 19704 1278 0.06090935087217615
 517 19684 1284 0.06123616940099199
 518 19664 1290 0.06156342464445929
 519 19647 1296 0.0618822518263859
 520 19620 1299 0.06209665854008318
 521 19604 1300 0.06218905472636816
 522 19588 1303 0.062371356086352976
 523 19574 1308 0.06263767838329662
 524 19556 1313 0.06291628731611482
 525 19540 1317 0.06314426811142541
 526 19521 1321 0.06338163324057192
 527 19501 1323 0.06353246254321936
 528 19487 1324 0.0636202008553169
 529 19479 1328 0.06382467438842697
 530 19466 1333 0.06408961969325448
 531 19456 1339 0.06439047848040394
 532 19444 1343 0.06460768749699332
 533 19437 1351 0.06498941697132961
 534 19421 1359 0.06539942252165544
 535 19409 1365 0.06570713391739674
 536 19387 1373 0.06613680154142582
 537 19385 1379 0.06641302253900982
 538 19372 1385 0.06672447848918438
 539 19350 1391 0.06706523311315751
 540 19337 1395 0.06728728535597145
 541 19331 1398 0.06744174827536302
 542 19317 1398 0.06748732802317162
 543 19312 1404 0.0677737014867735
 544 19292 1413 0.06824438541415118
 545 19281 1419 0.06855072463768117
 546 19274 1422 0.06870892926169309
 547 19269 1426 0.06890553273737618
 548 19251 1434 0.0693255982596084
 549 19243 1438 0.06953242106281128
 550 19224 1442 0.06977644440143231
 551 19212 1452 0.070267131242741
 552 19194 1459 0.0706434900498717
 553 19182 1467 0.07104460264419585
 554 19169 1468 0.0711343703057615
 555 19162 1472 0.07133856741300766
 556 19152 1478 0.07164323800290838
 557 19151 1484 0.07191664647443664
 558 19141 1492 0.07231134590219551
 559 19135 1502 0.07278189659349711
 560 19122 1506 0.07300756253635834
 561 19108 1518 0.07359643168816057
 562 19092 1523 0.0738782439970895
 563 19086 1528 0.07412438148830891
 564 19079 1535 0.0744639565343941
 565 19074 1540 0.07470651013874066
 566 19047 1545 0.07502913752913754
 567 19043 1548 0.0751784760332184
 568 19023 1554 0.0755212130048112
 569 19018 1564 0.07598872801477019
 570 19004 1569 0.0762650075341467
 571 19001 1573 0.0764557208126762
 572 18988 1580 0.07681835861532478
 573 18975 1587 0.07718120805369127
 574 18965 1595 0.07757782101167315
 575 18956 1600 0.07783615489394824
 576 18948 1605 0.07809078966574223
 577 18942 1608 0.07824817518248176
 578 18928 1613 0.07852587507911007
 579 18920 1621 0.07891534005160411
 580 18891 1626 0.0792513525369206
 581 18880 1633 0.07960805342953249
 582 18868 1641 0.0800136525427861
 583 18865 1643 0.08011507704310512
 584 18858 1648 0.0803667219350434
 585 18853 1656 0.0807450387634697
 586 18832 1660 0.08100722233066562
 587 18825 1664 0.08121431011762409
 588 18809 1673 0.08168147641831852
 589 18795 1680 0.08205128205128205
 590 18786 1684 0.08226673180263801
 591 18783 1690 0.08254774581155669
 592 18761 1695 0.08286077434493547
 593 18747 1703 0.0832762836185819
 594 18740 1708 0.08352895148669796
 595 18739 1716 0.08389146907846493
 596 18723 1724 0.08431554751308261
 597 18705 1735 0.0848825831702544
 598 18687 1744 0.08536048162106603
 599 18675 1748 0.08558977623267884
 600 18665 1750 0.08572128337007102
 601 18659 1753 0.08588085439937292
 602 18656 1758 0.08611737043205643
 603 18649 1763 0.08637076229668822
 604 18635 1765 0.08651960784313725
 605 18625 1776 0.08705455614920837
 606 18620 1778 0.08716540837336993
 607 18613 1790 0.08773219624565015
 608 18601 1793 0.08791801510248112
 609 18595 1802 0.0883463254400157
 610 18586 1811 0.08878756679903907
 611 18582 1820 0.0892069404960298
 612 18574 1826 0.08950980392156863
 613 18574 1835 0.08991131363614092
 614 18568 1842 0.09024987751102401
 615 18561 1847 0.09050372402979223
 616 18552 1858 0.09103380695737384
 617 18549 1865 0.09135887136279024
 618 18539 1873 0.09175974916715657
 619 18531 1882 0.09219614951256552
 620 18525 1886 0.09240115623928274
 621 18514 1894 0.09280674245393963
 622 18502 1906 0.09339474715797727
 623 18497 1914 0.09377296555778747
 624 18481 1920 0.09411303367481987
 625 18471 1927 0.0944700460829493
 626 18460 1932 0.09474303648489604
 627 18450 1944 0.09532215357458076
 628 18442 1950 0.0956257355825814
 629 18444 1959 0.09601529186884282
 630 18438 1965 0.09630936626966623
 631 18430 1971 0.09661291113180727
 632 18415 1983 0.09721541327581136
 633 18419 1997 0.09781543887147336
 634 18411 2002 0.09807475628276098
 635 18403 2008 0.09837832541276763
 636 18392 2015 0.0987406282158083
 637 18389 2029 0.09937310216475659
 638 18374 2038 0.0998432294728591
 639 18366 2045 0.10019107344079173
 640 18367 2056 0.10067081231944376
 641 18361 2063 0.10100861731296513
 642 18351 2071 0.10141024385466654
 643 18337 2079 0.10183189655172414
 644 18333 2084 0.10207180290934026
 645 18324 2089 0.1023367461911527
 646 18312 2094 0.10261687738900323
 647 18307 2097 0.10277396588904136
 648 18306 2107 0.10321853720668202
 649 18309 2117 0.10364241652795457
 650 18296 2127 0.10414728492386036
 651 18286 2132 0.10441767068273092
 652 18273 2139 0.10479129923574368
 653 18272 2142 0.10492799059468992
 654 18268 2150 0.10529924576354198
 655 18259 2156 0.10560862111192751
 656 18249 2165 0.10605466836484766
 657 18239 2174 0.10650075932004115
 658 18223 2184 0.1070221002597148
 659 18217 2191 0.10735985887887103
 660 18206 2195 0.10759276506053625
 661 18211 2207 0.1080909001861103
 662 18200 2215 0.10849865295126132
 663 18201 2225 0.10892979535885636
 664 18202 2234 0.10931689175963985
 665 18194 2240 0.10962121953606734
 666 18185 2252 0.11019229828252679
 667 18181 2261 0.11060561588885627
 668 18171 2270 0.11105131842864831
 669 18164 2281 0.1115676204450966
 670 18149 2297 0.11234471290227918
 671 18146 2308 0.11283856458394446
 672 18140 2317 0.11326196411986117
 673 18133 2324 0.11360414528034414
 674 18124 2328 0.11382749853315079
 675 18124 2338 0.11426058058840778
 676 18112 2344 0.11458740711771608
 677 18110 2352 0.11494477568175154
 678 18100 2368 0.11569278874340434
 679 18091 2379 0.11621885686370298
 680 18082 2388 0.11665852467024915
 681 18075 2394 0.11695735013923494
 682 18067 2399 0.11721880191537183
 683 18066 2405 0.11748326901470373
 684 18052 2418 0.11812408402540303
 685 18046 2425 0.11846026085682185
 686 18035 2433 0.11886847762360758
 687 18025 2442 0.11931401768700836
 688 18016 2451 0.11975374993892608
 689 18008 2458 0.1201016319749829
 690 17994 2467 0.12057084208982943
 691 17993 2475 0.12092046120773892
 692 17982 2477 0.12107141111491275
 693 17975 2485 0.12145650048875856
 694 17971 2491 0.12173785553709315
 695 17971 2498 0.12203820411353754
 696 17961 2508 0.12252674776491279
 697 17962 2517 0.12290639191366766
 698 17947 2526 0.12338201533727348
 699 17935 2533 0.12375415282392027
 700 17930 2546 0.12434069154131666
 701 17926 2553 0.12466429024854729
 702 17924 2560 0.12497559070494044
 703 17926 2570 0.1253903200624512
 704 17925 2584 0.12599346628309524
 705 17918 2593 0.1264199697723173
 706 17908 2597 0.12665203608875883
 707 17900 2605 0.12704218483296756
 708 17893 2618 0.1276388279459802
 709 17893 2626 0.12797894634241436
 710 17887 2635 0.1283987915407855
 711 17881 2652 0.12915794087566357
 712 17864 2662 0.12968917470525188
 713 17860 2675 0.13026540053567082
 714 17851 2684 0.1307036766496226
 715 17840 2695 0.13123934745556368
 716 17823 2712 0.1320672023374726
 717 17816 2718 0.13236583227817278
 718 17813 2731 0.13293419003115264
 719 17809 2739 0.13329764453961457
 720 17798 2747 0.13370649793137016
 721 17788 2753 0.13402463365951026
 722 17779 2764 0.1345470476561359
 723 17778 2778 0.13514302393461763
 724 17767 2791 0.1357622336803191
 725 17757 2808 0.13654266958424507
 726 17747 2818 0.13702893265256505
 727 17739 2821 0.1372081712062257
 728 17728 2833 0.13778512718253003
 729 17721 2837 0.13799980542854362
 730 17704 2849 0.13861723349389385
 731 17692 2860 0.1391592059166991
 732 17680 2869 0.13961749963501874
 733 17670 2883 0.14027149321266968
 734 17658 2891 0.1406881113436177
 735 17648 2901 0.14117475302934449
 736 17646 2910 0.14156450671336837
 737 17640 2917 0.14189813688767816
 738 17630 2920 0.14209245742092458
 739 17617 2934 0.14276677533939955
 740 17619 2943 0.14312810037934054
 741 17620 2954 0.1435792748128706
 742 17612 2965 0.14409291927880644
 743 17598 2975 0.14460700918679822
 744 17594 2985 0.14505077992127896
 745 17592 2996 0.1455216631047212
 746 17586 3008 0.1460619597941148
 747 17583 3014 0.146331990095645
 748 17572 3026 0.1469074667443441
 749 17575 3033 0.14717585403726707
 750 17560 3042 0.14765556742063876
 751 17548 3050 0.1480726284105253
 752 17543 3065 0.14872864906832298
 753 17535 3074 0.1491581347954777
 754 17529 3081 0.149490538573508
 755 17526 3101 0.15033693702428855
 756 17520 3111 0.1507924967282245
 757 17518 3120 0.15117743967438704
 758 17515 3127 0.1514872589865323
 759 17507 3142 0.15216233231633494
 760 17498 3147 0.1524340033906515
 761 17497 3157 0.15285174784545366
 762 17485 3167 0.1533507650590742
 763 17479 3174 0.15368227376168112
 764 17465 3188 0.15436014138381834
 765 17462 3198 0.1547918683446273
 766 17450 3207 0.15525003630730502
 767 17434 3217 0.15577938114377027
 768 17421 3225 0.15620459168846265
 769 17426 3240 0.15677925094357884
 770 17415 3254 0.15743383811505152
 771 17405 3267 0.15803986068111456
 772 17396 3278 0.15855664119183516
 773 17396 3285 0.15884144867269476
 774 17389 3298 0.15942379272006574
 775 17377 3311 0.1600444702242846
 776 17363 3321 0.1605588860955328
 777 17356 3332 0.16105955143078113
 778 17346 3342 0.16154292343387472
 779 17340 3356 0.16215693853884808
 780 17336 3368 0.16267387944358577
 781 17325 3387 0.16352838933951333
 782 17306 3396 0.1640421215341513
 783 17301 3405 0.16444508838017965
 784 17286 3417 0.1650485436893204
 785 17286 3433 0.1656933249674212
 786 17267 3445 0.16632869833912708
 787 17258 3450 0.16660227931234306
 788 17236 3459 0.16714182169606184
 789 17224 3471 0.16772167190142548
 790 17208 3483 0.1683340582862114
 791 17200 3498 0.16900183592617643
 792 17200 3508 0.16940312922542014
 793 17188 3519 0.1699425315110832
 794 17173 3530 0.1705066898517123
 795 17162 3540 0.17099797121051105
 796 17154 3553 0.17158448833727724
 797 17149 3562 0.17198590121191637
 798 17145 3574 0.17249867271586466
