 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0.1
 1 10391 0 0
 2 10391 0 0
 3 10567 3 2.838221381267739E-4
 4 10571 3 2.8371477208246644E-4
 5 10742 5 4.652461151949381E-4
 6 10749 6 5.578800557880056E-4
 7 10911 9 8.241758241758242E-4
 8 10918 9 8.236478447881395E-4
 9 11066 12 0.0010832280194981044
 10 11075 12 0.0010823486966717777
 11 11222 13 0.0011570983533600355
 12 11232 13 0.0011560693641618498
 13 11342 17 0.0014966106171317897
 14 11352 18 0.0015831134564643799
 15 11478 21 0.001826245760500913
 16 11499 21 0.0018229166666666667
 17 11603 24 0.0020641610045583555
 18 11620 24 0.0020611473720371005
 19 11722 27 0.0022980679206741
 20 11740 28 0.002379333786539769
 21 11829 31 0.0026138279932546374
 22 11845 31 0.0026103065005052208
 23 11903 32 0.0026811897779639715
 24 11927 35 0.0029259321183748538
 25 11997 37 0.003074621904603623
 26 12020 37 0.0030687567388239198
 27 12088 38 0.0031337621639452415
 28 12110 38 0.0031280869278893647
 29 12166 42 0.0034403669724770644
 30 12190 42 0.0034336167429692608
 31 12256 43 0.0034962192048133994
 32 12287 43 0.0034874290348742903
 33 12340 43 0.0034725026245659373
 34 12370 44 0.003544385371354922
 35 12428 44 0.003527902501603592
 36 12449 44 0.0035219723044905148
 37 12491 44 0.003510171519744715
 38 12509 45 0.003584514895650789
 39 12543 46 0.003653983636508063
 40 12570 47 0.003725132757390822
 41 12611 49 0.0038704581358609794
 42 12631 51 0.004021447721179625
 43 12681 52 0.004083876541270714
 44 12714 52 0.004073319755600814
 45 12753 53 0.004138684991410276
 46 12778 53 0.004130621151897748
 47 12824 53 0.004115865496621884
 48 12841 53 0.004110438963859159
 49 12882 53 0.004097410127560881
 50 12902 55 0.0042448097553446015
 51 12944 55 0.004231094699592276
 52 12967 55 0.00422362156350791
 53 13005 55 0.004211332312404288
 54 13031 55 0.0042029650007641755
 55 13059 56 0.004269919939001144
 56 13086 56 0.004261147466139096
 57 13126 56 0.004248217265968746
 58 13154 57 0.00431458632957384
 59 13187 60 0.00452932739488186
 60 13208 61 0.004597181400256237
 61 13243 62 0.004659902292371289
 62 13263 64 0.004802281083514669
 63 13293 64 0.004791495096204237
 64 13328 66 0.004927579513214872
 65 13358 66 0.004916567342073897
 66 13375 67 0.004984377324802856
 67 13406 70 0.005194419709112497
 68 13427 70 0.005186337704675113
 69 13456 71 0.005248761735787684
 70 13480 71 0.005239465722086931
 71 13504 71 0.005230202578268877
 72 13527 73 0.005367647058823529
 73 13552 73 0.005357798165137615
 74 13574 75 0.005494908051871932
 75 13610 76 0.005553119976618442
 76 13625 76 0.005547040362017371
 77 13667 81 0.005891766075065464
 78 13686 82 0.005955839628123184
 79 13724 82 0.005939446617412719
 80 13742 82 0.005931712962962963
 81 13761 83 0.005995377058653569
 82 13775 83 0.005989320248232068
 83 13800 86 0.0061932882039464204
 84 13815 86 0.006186605280195669
 85 13846 86 0.006172839506172839
 86 13861 88 0.006308695963868378
 87 13884 89 0.006369426751592357
 88 13905 89 0.00635986851507789
 89 13933 90 0.006418027526206946
 90 13941 90 0.006414368184733804
 91 13973 91 0.0064704209328782705
 92 13988 92 0.006534090909090909
 93 14018 93 0.006590603075614768
 94 14026 93 0.006586868758410652
 95 14050 93 0.006575691154634801
 96 14073 93 0.006565014824227023
 97 14086 93 0.006558995697863037
 98 14098 93 0.006553449369318582
 99 14129 94 0.006609013569570414
 100 14142 94 0.006602978364709188
 101 14160 95 0.006664328305857594
 102 14178 97 0.006795096322241681
 103 14202 97 0.00678369116721449
 104 14215 99 0.006916305714684924
 105 14238 99 0.006905210295040804
 106 14256 102 0.0071040534893439195
 107 14277 104 0.007231764133231347
 108 14302 105 0.0072881238286943845
 109 14328 105 0.00727499480357514
 110 14345 105 0.00726643598615917
 111 14361 106 0.0073270201147439
 112 14380 107 0.00738593221508939
 113 14403 108 0.007442629729170974
 114 14416 108 0.007435968052877995
 115 14435 110 0.0075627363355104844
 116 14451 110 0.007554426206991278
 117 14479 111 0.007607950651130912
 118 14486 113 0.0077402561819302695
 119 14506 115 0.00786539908351002
 120 14520 116 0.007925662749385078
 121 14538 116 0.007915927391838405
 122 14549 116 0.00790998977156495
 123 14573 116 0.007897065831574648
 124 14583 117 0.007959183673469388
 125 14595 117 0.007952691680261012
 126 14614 118 0.008009774640238936
 127 14635 118 0.007998373212228021
 128 14651 118 0.007989708172523528
 129 14677 120 0.008109751976752044
 130 14693 121 0.008167949237208046
 131 14705 124 0.008361993391327803
 132 14722 124 0.008352418159773677
 133 14741 126 0.008475146297168225
 134 14748 129 0.008671103044968743
 135 14768 129 0.008659461636571122
 136 14781 129 0.008651911468812877
 137 14808 130 0.00870263756861695
 138 14818 130 0.008696815627508696
 139 14833 132 0.008820581356498497
 140 14849 132 0.008811160803684668
 141 14870 135 0.008997000999666778
 142 14882 136 0.009055799707018244
 143 14908 136 0.00904014889657006
 144 14920 137 0.009098758052732948
 145 14941 137 0.009086085687756996
 146 14962 137 0.009073448572753162
 147 14978 137 0.009063843863711545
 148 14994 139 0.009185224344148549
 149 15016 141 0.009302632447054166
 150 15025 142 0.009362431594910002
 151 15045 143 0.00941532789043982
 152 15056 143 0.009408513718007763
 153 15076 143 0.009396149549904724
 154 15083 144 0.009456885794969462
 155 15107 145 0.009506949908208759
 156 15120 146 0.009563736407703393
 157 15138 149 0.009746843723425132
 158 15149 150 0.009804562389698674
 159 15164 153 0.009988901220865706
 160 15176 153 0.009981081610020223
 161 15197 153 0.00996742671009772
 162 15214 153 0.009956400078089412
 163 15233 153 0.00994410503054725
 164 15243 153 0.009937646141855027
 165 15256 153 0.009929262119540528
 166 15267 155 0.010050577097652703
