 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0.2
 1 10397 0 0
 2 10397 0 0
 3 10545 1 9.482268158543523E-5
 4 10548 1 9.479571523367143E-5
 5 10701 4 3.7365716954694067E-4
 6 10705 4 3.7351760201699503E-4
 7 10887 8 7.34281780633318E-4
 8 10891 8 7.340122947059363E-4
 9 11073 11 9.92421508480693E-4
 10 11082 11 9.916163346254394E-4
 11 11237 12 0.0010667614899102142
 12 11255 12 0.001065057246827017
 13 11400 14 0.0012265638689328894
 14 11423 15 0.0013114180800839308
 15 11562 17 0.0014681751446584334
 16 11586 17 0.0014651383262949237
 17 11742 18 0.001530612244897959
 18 11771 18 0.001526847060819408
 19 11905 23 0.0019282360831656606
 20 11930 23 0.0019242031289216097
 21 12094 24 0.001980524839082357
 22 12120 26 0.002140622427136506
 23 12258 27 0.002197802197802198
 24 12293 28 0.0022725428130833535
 25 12426 30 0.0024084778420038534
 26 12464 30 0.0024011525532255484
 27 12569 32 0.002539480993571939
 28 12606 35 0.0027687682936476544
 29 12731 38 0.0029759573968204246
 30 12763 38 0.0029685180845246467
 31 12872 40 0.0030978934324659233
 32 12908 40 0.0030892801977139327
 33 13041 41 0.0031340773582021098
 34 13079 43 0.0032769394909312605
 35 13200 44 0.0033222591362126247
 36 13233 45 0.0033890646181653863
 37 13338 45 0.0033624747814391394
 38 13365 45 0.003355704697986577
 39 13481 46 0.0034006061950173725
 40 13527 47 0.003462501841756299
 41 13620 48 0.003511852502194908
 42 13665 49 0.003572991103981333
 43 13776 51 0.003688435669342591
 44 13828 53 0.003818168719832865
 45 13910 55 0.003938417472252059
 46 13945 57 0.004070847021854021
 47 14041 60 0.00425501737465428
 48 14079 61 0.004314002828854314
 49 14164 63 0.004428199901595558
 50 14207 64 0.004484619157732465
 51 14280 69 0.004808697470206983
 52 14319 70 0.004864827298630898
 53 14410 73 0.005040392183939792
 54 14443 74 0.00509747192946201
 55 14534 76 0.005201916495550993
 56 14569 78 0.005325322591656995
 57 14646 83 0.0056351415574716545
 58 14680 86 0.005824190708384126
 59 14739 92 0.006203222978895556
 60 14776 93 0.006254623713766898
 61 14858 94 0.0062867843766720175
 62 14892 94 0.00627252101961831
 63 14971 98 0.006503417612316677
 64 15003 98 0.006489636447917357
