 "time" "normal population" "cancer population" "cancer proportion"patch_inflammation:0.2
 186 20535 392 0.01873178190853921
 187 20561 393 0.018755368903312017
 188 20576 393 0.018741952405932568
 189 20598 394 0.01876905487804878
 190 20617 395 0.01879878164858176
 191 20648 395 0.01877108777265599
 192 20665 396 0.018802525995916624
 193 20698 397 0.018819625503673856
 194 20714 399 0.018898309098659593
 195 20745 404 0.019102558040569293
 196 20771 406 0.019171742928649007
 197 20789 407 0.0192017361766371
 198 20802 410 0.019328681878182163
 199 20832 411 0.019347549781104364
 200 20841 412 0.019385498517856304
 201 20866 415 0.019500963300596776
 202 20882 417 0.01957838396168834
 203 20905 419 0.01964922153442131
 204 20922 425 0.019909120719539045
 205 20949 428 0.020021518454413623
 206 20958 433 0.020242157916880932
 207 20980 435 0.020312864814382443
 208 20994 437 0.02039102235080024
 209 21019 440 0.020504217344703854
 210 21027 443 0.020633442012109923
 211 21050 444 0.02065692751465525
 212 21061 447 0.020782964478333645
 213 21084 450 0.020897185845639453
 214 21102 451 0.020925161230455156
 215 21121 454 0.02104287369640788
 216 21132 455 0.021077500347431326
 217 21150 456 0.021105248542071648
 218 21163 457 0.021137835337650325
 219 21185 460 0.02125202125202125
 220 21192 462 0.021335550013854253
 221 21210 462 0.02131782945736434
 222 21223 462 0.02130504957343786
 223 21235 462 0.021293266350186663
 224 21251 464 0.021367718167165553
 225 21264 464 0.021354933726067747
 226 21274 466 0.021435142594296228
 227 21291 469 0.02155330882352941
 228 21303 471 0.021631303389363463
 229 21322 478 0.021926605504587155
 230 21329 479 0.02196441672780631
 231 21344 479 0.021949319525271502
 232 21355 480 0.02198305472864667
 233 21366 482 0.022061515928231416
 234 21375 482 0.02205243171523997
 235 21385 483 0.02208706786171575
 236 21403 484 0.0221135834056746
 237 21412 490 0.022372386083462696
 238 21420 490 0.022364217252396165
 239 21438 491 0.02239044188061471
 240 21449 494 0.022512874265141505
 241 21469 496 0.022581379467334396
 242 21483 496 0.022566995768688293
 243 21500 500 0.022727272727272728
 244 21517 505 0.02293161384070475
 245 21542 508 0.023038548752834467
 246 21547 508 0.02303332577646792
 247 21565 510 0.023103057757644395
 248 21577 511 0.02313473379210431
 249 21590 512 0.023165324405031218
 250 21597 514 0.023246347971597848
 251 21612 515 0.023274732227595244
 252 21624 515 0.02326211662676724
 253 21642 519 0.023419520779748206
 254 21652 519 0.023408957647377205
 255 21668 522 0.02352410995944119
 256 21672 524 0.023607857271580466
 257 21685 527 0.023725913920403387
 258 21691 529 0.023807380738073806
 259 21698 530 0.02384380061184092
 260 21703 532 0.023926242410613897
 261 21723 532 0.023904740507751068
 262 21732 534 0.0239827539746699
 263 21749 535 0.02400825704541375
 264 21755 538 0.024133135961961153
 265 21770 538 0.024116908732293347
 266 21775 540 0.02419896930315931
 267 21786 541 0.02423075200429973
 268 21798 542 0.024261414503133395
 269 21817 542 0.024240797888993245
 270 21827 543 0.024273580688421992
 271 21837 544 0.024306331263124974
 272 21845 545 0.024341223760607412
 273 21854 547 0.024418552743181107
 274 21861 547 0.0244109246697608
 275 21872 548 0.024442462087421946
 276 21870 548 0.0244446426978321
 277 21878 553 0.024653381480986135
 278 21878 555 0.024740337895065304
 279 21886 555 0.024731518203288623
 280 21889 557 0.024815111823932996
 281 21895 560 0.024938766421732355
 282 21895 560 0.024938766421732355
 283 21900 561 0.024976626151996795
 284 21904 563 0.025058975386121868
 285 21914 566 0.0251779359430605
 286 21920 567 0.02521456841730778
 287 21928 567 0.02520560124472105
 288 21931 569 0.02528888888888889
 289 21946 571 0.0253586179331172
 290 21945 572 0.025403028822667317
 291 21948 574 0.025486191279637686
 292 21950 575 0.025527192008879023
 293 21960 577 0.025602342814039135
 294 21959 580 0.025733173610186788
 295 21961 585 0.025946952896300897
 296 21963 587 0.026031042128603105
 297 21966 590 0.02615712005674765
 298 21965 592 0.026244624728465664
 299 21973 593 0.02627847203757866
 300 21976 595 0.026361260023924506
 301 21982 597 0.02644049780769742
 302 21973 598 0.02649417394001152
 303 21980 602 0.026658400495970243
 304 21977 605 0.02679124966787707
 305 21975 610 0.027009076820898828
 306 21972 612 0.02709883103081828
 307 21973 614 0.02718377827954133
 308 21977 617 0.027308134903071612
 309 21983 618 0.027343922835272774
 310 21979 620 0.027434842249657063
 311 21978 623 0.027565151984425468
 312 21979 626 0.027692988276929884
 313 21981 627 0.027733545647558387
 314 21974 630 0.027871173243673684
 315 21978 631 0.027909239683311955
 316 21980 636 0.02812168376370711
 317 21978 638 0.02821011673151751
 318 21973 639 0.028259331328498144
 319 21974 639 0.028258081634458056
 320 21967 640 0.028309815543858096
 321 21962 643 0.028445034284450343
 322 21958 643 0.02845006858103624
 323 21954 644 0.028498097176741306
 324 21950 649 0.028718084871011993
 325 21951 650 0.028759789389850007
 326 21946 652 0.02885211080626604
 327 21946 653 0.028895083853267844
 328 21941 655 0.02898743140378828
 329 21946 656 0.029023980178745242
 330 21937 656 0.029035541982029834
 331 21941 661 0.02924519953986373
 332 21936 664 0.02938053097345133
 333 21937 670 0.029636838147476446
 334 21934 672 0.02972662125099531
 335 21936 675 0.02985272654902481
 336 21925 678 0.029996018227668893
 337 21923 681 0.030127411077685365
 338 21917 683 0.030221238938053098
 339 21915 684 0.030266825965750695
 340 21897 685 0.030333894252059162
 341 21898 690 0.030547193199929167
 342 21885 694 0.030736525089685107
 343 21886 695 0.030778087772906425
 344 21873 698 0.030924637809578662
 345 21864 700 0.031022868285764935
 346 21854 703 0.031165491865052977
 347 21854 704 0.031208440464580194
 348 21850 707 0.03134282041051558
 349 21850 710 0.031471631205673756
 350 21843 713 0.03161021457705267
 351 21832 715 0.031711535902780856
 352 21824 717 0.03180870413912426
 353 21815 719 0.03190734001952605
 354 21804 721 0.032008879023307436
 355 21796 723 0.032106221413029
 356 21789 723 0.032116204690831554
 357 21780 728 0.032344055446952194
 358 21771 729 0.0324
 359 21772 730 0.03244156075015554
 360 21766 734 0.03262222222222222
 361 21757 736 0.03272129106833237
 362 21743 739 0.03287074103727426
 363 21741 744 0.03308872581721147
 364 21729 746 0.033192436040044494
 365 21731 748 0.03327550157925174
 366 21718 752 0.033466844681797954
 367 21713 754 0.0335603329327458
 368 21698 759 0.033797924923186534
 369 21685 760 0.033860548006237466
 370 21673 760 0.033878660901350686
 371 21661 766 0.034155259285682436
 372 21646 769 0.034307383448583535
 373 21643 771 0.03439814401713215
 374 21628 773 0.0345073880630329
 375 21624 775 0.03459975891780883
 376 21612 776 0.03466142576380204
 377 21599 777 0.03472470504111548
