 "time" "normal population" "cancer population" "average motility" "average consumption rate" "average cancer motility" "average cancer consumption rate"patch_inflammation:0.4
 137 29297 0 4.307764199711764E-4 1.0098512462926434 0 0
 138 29349 0 3.444040736133293E-4 1.0098434457932468 0 0
 139 29401 0 3.4091027627177714E-4 1.0099002437696987 0 0
 140 29447 0 3.1320629482743494E-4 1.010039516041445 0 0
 141 29517 0 2.8070945402287314E-4 1.0101497166571762 0 0
 142 29577 0 2.8352727654501524E-4 1.010225844035314 0 0
 143 29641 0 3.00744025103101E-4 1.0102739782265875 0 0
 144 29708 0 2.3461382612077942E-4 1.0103544628431973 0 0
 145 29763 0 2.189758660056977E-4 1.0104336335782012 0 0
 146 29803 0 2.309154654280124E-4 1.0104618723530978 0 0
 147 29858 0 2.2659178810292873E-4 1.0105246140955293 0 0
 148 29908 0 2.1087867520555356E-4 1.0105608076971957 0 0
 149 29958 0 2.4273185176782545E-4 1.0106445040032765 0 0
 150 30006 0 2.211586798704959E-4 1.0106876618688865 0 0
 151 30057 0 2.219403242780262E-4 1.0107505506431766 0 0
 152 30106 0 2.504352104489745E-4 1.0107536322365587 0 0
 153 30157 0 2.426494519515998E-4 1.0108155691511305 0 0
 154 30211 0 2.2525000476743948E-4 1.0108819984742816 0 0
 155 30264 0 1.8664018336791326E-4 1.0109616278323768 0 0
 156 30316 0 2.190760084452454E-4 1.011096751509927 0 0
 157 30377 0 1.7347706662753206E-4 1.0111836747224894 0 0
 158 30426 0 1.6656314865826744E-4 1.0112040637888753 0 0
 159 30487 0 1.7165073158255305E-4 1.0112594870602365 0 0
 160 30531 0 1.71524382013421E-4 1.01132668824537 0 0
 161 30572 0 1.4713852619272614E-4 1.0114110284426547 0 0
 162 30620 0 1.1630426832932719E-4 1.0114690661455608 0 0
 163 30679 0 1.1242251514311014E-4 1.0115340857973387 0 0
 164 30722 0 9.163097813824714E-5 1.0115975776062398 0 0
 165 30772 0 1.1982212378309962E-4 1.0116553151436762 0 0
 166 30806 0 1.196678719176266E-4 1.0117035510888133 0 0
 167 30848 0 5.113046199675496E-5 1.011781902222596 0 0
 168 30884 0 8.316268706174921E-5 1.0118231321569555 0 0
 169 30939 0 6.486423567817518E-5 1.0118650972639576 0 0
 170 30976 0 8.990086394466017E-5 1.0118956176130183 0 0
 171 31021 0 3.172942845700624E-5 1.011947292551989 0 0
 172 31062 0 -3.198268932167276E-6 1.0119795239890939 0 0
 173 31104 0 -2.5163626484955936E-5 1.012021738545549 0 0
 174 31145 0 -6.1922859383586494E-6 1.0120860119590274 0 0
 175 31189 0 -4.9291643692773325E-5 1.0121449578605257 0 0
 176 31236 0 -1.3918549583448177E-4 1.012289254889655 0 0
 177 31283 0 -1.7513734315149058E-4 1.0123700665231619 0 0
 178 31321 0 -1.584547119480746E-4 1.0123662449038857 0 0
 179 31355 0 -1.528952288544199E-4 1.0123897743683439 0 0
 180 31394 0 -1.4346104770753335E-4 1.0124494454652762 0 0
 181 31441 0 -1.603966167686977E-4 1.012540193673383 0 0
 182 31476 0 -1.5630636857660103E-4 1.0125759802179226 0 0
 183 31510 0 -1.7052371386685715E-4 1.0125716625044077 0 0
 184 31547 0 -1.6971452418178365E-4 1.0126754484233025 0 0
 185 31589 0 -1.7837537887549617E-4 1.0127237892115413 0 0
 186 31618 0 -2.0276024516695913E-4 1.0127800572540284 0 0
 187 31654 0 -2.2562606501078472E-4 1.0128619187939982 0 0
 188 31687 0 -2.0645859959228494E-4 1.0129011312394791 0 0
 189 31712 0 -2.2057055434603697E-4 1.012921443976094 0 0
 190 31736 0 -2.1880643257353184E-4 1.0129440761185506 0 0
 191 31773 0 -2.6895033311802324E-4 1.0129809695308603 0 0
 192 31799 0 -3.010239537357682E-4 1.0130294834715312 0 0
 193 31838 0 -3.6308148611334263E-4 1.0130852100121646 0 0
 194 31856 0 -3.6560389275096125E-4 1.0131229531600685 0 0
 195 31890 0 -3.6433921761109644E-4 1.0131529865725843 0 0
 196 31919 0 -3.661021716629094E-4 1.0131819180089272 0 0
 197 31959 0 -4.1134672488050424E-4 1.0132398593294458 0 0
 198 31988 0 -4.3499465073364407E-4 1.0132751361254007 0 0
 199 32015 0 -4.2217103457156723E-4 1.013347022970482 0 0
 200 32048 0 -4.7231370951026795E-4 1.0134126020502014 0 0
 201 32078 0 -4.785502251783096E-4 1.0134108666179966 0 0
 202 32119 0 -4.922069897131379E-4 1.0134806716239764 0 0
 203 32142 0 -5.110696947466724E-4 1.0135126135949935 0 0
 204 32167 0 -5.02322002117966E-4 1.0135659017053924 0 0
 205 32186 0 -5.411963772826772E-4 1.0135663881987078 0 0
 206 32217 0 -5.329156478314037E-4 1.0136539250007517 0 0
 207 32245 0 -5.474064649681526E-4 1.0136932254033952 0 0
 208 32279 0 -5.822124881766978E-4 1.013807915280304 0 0
 209 32313 0 -6.179060933373992E-4 1.0138834689631588 0 0
 210 32349 0 -6.263183224511014E-4 1.0139270244374903 0 0
 211 32383 0 -6.317524695317729E-4 1.0139798017984787 0 0
 212 32412 0 -6.675019348453688E-4 1.0140546967751405 0 0
 213 32444 0 -6.416863947636875E-4 1.0140912640607413 0 0
 214 32476 0 -6.349733222628429E-4 1.0141483396193651 0 0
 215 32504 0 -6.447550153681601E-4 1.0141954226238639 0 0
 216 32524 0 -6.206062948877131E-4 1.0142477832058114 0 0
 217 32547 0 -6.544205683847781E-4 1.014310695568302 0 0
 218 32571 0 -6.549940177276444E-4 1.0143445995643205 0 0
 219 32593 0 -6.69274626140027E-4 1.0144092477090771 0 0
 220 32615 0 -6.82422895880306E-4 1.0144417424293593 0 0
 221 32642 0 -7.110272314629759E-4 1.0144769852624935 0 0
 222 32654 0 -7.134114627874239E-4 1.0145124544297606 0 0
 223 32679 0 -7.171542867728725E-4 1.014560042609561 0 0
 224 32714 0 -7.303924381406966E-4 1.0146605033508687 0 0
 225 32739 0 -7.447404019802457E-4 1.014696935716991 0 0
 226 32759 0 -7.802531186193137E-4 1.014709910196065 0 0
 227 32784 0 -8.208665774483918E-4 1.0148270291147126 0 0
 228 32810 0 -8.445312011080776E-4 1.0149132432264392 0 0
 229 32835 0 -8.604254625044911E-4 1.0149456293698216 0 0
 230 32859 0 -8.329664764827517E-4 1.0149853649244962 0 0
 231 32885 0 -8.404637215143663E-4 1.0150137202157221 0 0
 232 32914 0 -8.449857203735214E-4 1.0150641162276455 0 0
 233 32941 0 -8.63862637000332E-4 1.0151124961503826 0 0
 234 32967 0 -8.906650060664157E-4 1.0151992905187754 0 0
 235 32990 0 -9.292286497086128E-4 1.0152470502848918 0 0
 236 33017 0 -9.725717406517986E-4 1.0153109818948831 0 0
 237 33040 0 -9.751090766579714E-4 1.0153521687618101 0 0
 238 33055 0 -9.834639417104195E-4 1.01540372783203 0 0
 239 33079 0 -9.89106421094432E-4 1.0154751862533755 0 0
 240 33101 0 -0.0010010887579928979 1.0155026277675205 0 0
 241 33118 0 -0.0010222517973806132 1.0155479365520224 0 0
 242 33135 0 -0.0010160685741054153 1.0156346987997922 0 0
 243 33162 0 -0.0010229284898671666 1.0157448042837178 0 0
 244 33179 0 -0.0010018687797526044 1.0158047598928492 0 0
 245 33198 0 -9.991888178978844E-4 1.0158766227176697 0 0
 246 33216 0 -0.0010170557077769991 1.0159111583122804 0 0
 247 33238 0 -0.0010185032320787098 1.0160103074464217 0 0
 248 33258 0 -0.0010327034870785488 1.0160492897529136 0 0
 249 33276 0 -0.0010335469924195719 1.0161123552510942 0 0
 250 33292 0 -0.001072733086646839 1.0161816512758242 0 0
 251 33309 0 -0.0010500026373922071 1.0162333715989071 0 0
 252 33324 0 -0.001019746014148169 1.0162837145887733 0 0
 253 33344 0 -0.0010689949040379007 1.0163667841039135 0 0
 254 33359 0 -0.0011077817843187262 1.0164388537355802 0 0
 255 33377 0 -0.0011486811116820528 1.0165274155651765 0 0
 256 33393 0 -0.0011569207013102712 1.0165597049186128 0 0
 257 33414 0 -0.0011667306157728276 1.016641175498872 0 0
 258 33436 0 -0.0011697740574702228 1.016759311884846 0 0
 259 33447 0 -0.0011767227888220206 1.016875055200396 0 0
 260 33471 0 -0.0012018627171810766 1.0169942621292811 0 0
 261 33485 0 -0.001204595426527479 1.0170924924538345 0 0
 262 33496 0 -0.0012041700732148713 1.0171930196023429 0 0
 263 33507 0 -0.0011977737112194098 1.0172541773297747 0 0
 264 33523 0 -0.0012292566541997263 1.0173009478705446 0 0
 265 33540 0 -0.0012495752129878439 1.0173794939340173 0 0
 266 33564 0 -0.0013088340032962715 1.0174502054975323 0 0
 267 33575 0 -0.0012990103509032864 1.01749746973047 0 0
 268 33588 0 -0.0013344664884881246 1.0175913276921438 0 0
 269 33592 0 -0.001364149075126971 1.0176783220446042 0 0
 270 33605 0 -0.0013994269968297605 1.0177523174491714 0 0
 271 33623 0 -0.0014202591338745639 1.017785312632493 0 0
 272 33634 0 -0.001429921305639691 1.0178335253073154 0 0
 273 33641 0 -0.001446808547494312 1.0179091855308005 0 0
 274 33650 0 -0.0014560954275785925 1.0179859001223346 0 0
 275 33661 0 -0.0015112425667503752 1.0180300239356332 0 0
 276 33672 0 -0.0015064662885937849 1.0180965208967077 0 0
 277 33681 0 -0.001483926185772959 1.0181505342301276 0 0
 278 33701 0 -0.0015075080447251104 1.018158219139388 0 0
 279 33712 0 -0.0014995393709602719 1.0182358544034942 0 0
 280 33718 0 -0.0015232722693731616 1.0183151709580345 0 0
 281 33718 0 -0.0015168589621292216 1.018385620627942 0 0
 282 33721 0 -0.0015403161788739936 1.0184734356230556 0 0
 283 33730 0 -0.0015708174600757455 1.018624223342436 0 0
 284 33726 0 -0.0015592806707053167 1.0187267755047782 0 0
 285 33732 0 -0.001562453758093876 1.018855197280517 0 0
 286 33735 0 -0.0015593417705016897 1.0189493385483923 0 0
 287 33738 0 -0.0015706191943469026 1.0190178495696947 0 0
 288 33733 0 -0.0015572309546420604 1.0190763098892586 0 0
 289 33743 0 -0.0015926431842608444 1.0191374653000924 0 0
 290 33747 0 -0.0015861034136221387 1.0192056421316968 0 0
 291 33752 0 -0.0015774959952767325 1.0192977899430185 0 0
 292 33763 0 -0.0016047867165852514 1.0193610315813746 0 0
 293 33758 0 -0.0016104197823403315 1.0194678137794946 0 0
 294 33754 0 -0.001619243939074548 1.0195452083499248 0 0
 295 33753 0 -0.0016315129053189703 1.0196055375165904 0 0
 296 33759 0 -0.0016673130170828088 1.0197165837872564 0 0
 297 33755 0 -0.0016859520405122046 1.0198143249116014 0 0
 298 33752 0 -0.0016808560430974034 1.0199341735596767 0 0
 299 33760 0 -0.001710217867652959 1.020034282508254 0 0
 300 33769 0 -0.0017338096421543837 1.0201357919018181 0 0
 301 33773 0 -0.0017301154635249616 1.0202831053416237 0 0
 302 33763 0 -0.0017331963484639634 1.0203948702560985 0 0
 303 33762 0 -0.0017263607035376822 1.020494491041064 0 0
 304 33756 0 -0.0017177552459765862 1.0205444081879846 0 0
 305 33766 0 -0.0017393727723803202 1.020651937387415 0 0
 306 33767 0 -0.0017135725001990688 1.020775781930079 0 0
 307 33772 0 -0.0017113407298681336 1.02089665676819 0 0
 308 33773 0 -0.0017037146280843949 1.021062101690786 0 0
 309 33777 0 -0.001728130584300457 1.0211611028306151 0 0
 310 33771 0 -0.0017224860496221242 1.0213139257722976 0 0
 311 33767 0 -0.001732495372974637 1.0214612678274944 0 0
 312 33766 0 -0.0017667749264605056 1.021540564843138 0 0
 313 33764 0 -0.0017787626933971523 1.0216453012889637 0 0
 314 33757 0 -0.001794971417541189 1.0217395976082684 0 0
 315 33754 0 -0.0017922918301422463 1.0218359340902436 0 0
 316 33763 0 -0.0017972360119092284 1.0219785950706652 0 0
 317 33760 0 -0.001804373223044629 1.0220994134270818 0 0
 318 33754 0 -0.00182520418803986 1.022157921965555 0 0
 319 33755 0 -0.0018561956992354438 1.022256107368358 0 0
 320 33757 0 -0.0018562861848467876 1.0223781286590918 0 0
 321 33743 0 -0.0018626137965853148 1.0224975539130845 0 0
 322 33744 0 -0.00188382046058153 1.0225882856228068 0 0
 323 33736 0 -0.0019061696378040796 1.0227299708989157 0 0
 324 33726 0 -0.001904632742458713 1.022853302908028 0 0
 325 33715 0 -0.0019160247507145737 1.0230016816003038 0 0
 326 33714 0 -0.0019142887780833494 1.0230972329630352 0 0
 327 33704 0 -0.0019109892267459732 1.0231904979140234 0 0
 328 33698 0 -0.001979894152369611 1.0232831859805587 0 0
 329 33698 0 -0.001976006175315387 1.0234030948018713 0 0
 330 33694 0 -0.001983193072410949 1.023532822305383 0 0
 331 33680 0 -0.0019757028390139835 1.0237079268968963 0 0
 332 33679 0 -0.002006181953931894 1.0238045725557832 0 0
 333 33678 0 -0.0020176692872573405 1.023911908856934 0 0
 334 33673 0 -0.0020428051751336944 1.0239987598586073 0 0
 335 33664 0 -0.002088934776337042 1.0241215746143555 0 0
 336 33655 0 -0.0021150820878143312 1.0242502146391022 0 0
 337 33653 0 -0.0021343366217199938 1.0243584358779987 0 0
 338 33652 0 -0.00212855225493231 1.0244653282535303 0 0
 339 33639 0 -0.0021445715256643424 1.0246141398896256 0 0
 340 33630 0 -0.0021490157144864646 1.0247830199950776 0 0
 341 33623 0 -0.0021791940442459504 1.0249107012919279 0 0
 342 33610 0 -0.0021803317662918305 1.0250845671413698 0 0
 343 33603 0 -0.0022498858438836766 1.0251768901915028 0 0
 344 33607 0 -0.002226081972674 1.0252850455474933 0 0
 345 33605 0 -0.002281231039309833 1.025339440852622 0 0
 346 33598 0 -0.0023052699179086458 1.0254552414717995 0 0
 347 33596 0 -0.002316990468169626 1.0255491298884851 0 0
 348 33600 0 -0.0023368914150451872 1.025694158390448 0 0
 349 33599 0 -0.0023660653143370283 1.0258121899165373 0 0
 350 33584 0 -0.0023902206392036503 1.0259071783586007 0 0
 351 33573 0 -0.002385679656120524 1.0260304310004729 0 0
 352 33563 0 -0.0023776669236440793 1.0261050510719274 0 0
 353 33554 0 -0.0024114460579803755 1.0261904443918866 0 0
 354 33538 0 -0.0024550271395442887 1.0263208081075377 0 0
 355 33527 0 -0.0024932136843844256 1.0264806220891076 0 0
 356 33508 0 -0.002523049714558533 1.0265460233703823 0 0
 357 33493 0 -0.0025679713524362786 1.0266930348440106 0 0
 358 33478 0 -0.002560097702733204 1.026810422329353 0 0
 359 33462 0 -0.002595147207795783 1.0269977992560497 0 0
 360 33459 0 -0.0026100714982288864 1.027153910734132 0 0
 361 33440 0 -0.0026899578376407066 1.0272743500596468 0 0
 362 33424 0 -0.0026766092877958912 1.0273909729361308 0 0
 363 33412 0 -0.0026509029460711595 1.0274986104391404 0 0
 364 33393 0 -0.0026953840143973443 1.0276444153784179 0 0
 365 33369 0 -0.0027065246206144362 1.027772459226113 0 0
 366 33368 0 -0.00274955148059448 1.0278536651388395 0 0
 367 33353 0 -0.0027745779901796118 1.0279952111567547 0 0
 368 33330 0 -0.002798151867884529 1.028196378665234 0 0
 369 33318 0 -0.0028132186905722623 1.0282701071187412 0 0
 370 33308 0 -0.0028739970570326803 1.0283694165700503 0 0
 371 33310 0 -0.0028979640469323723 1.0284412871096618 0 0
 372 33304 0 -0.0029060908388904637 1.0285384155507307 0 0
 373 33301 0 -0.002958860683679437 1.0286715819551393 0 0
 374 33290 0 -0.0029892541550057177 1.0287860898868095 0 0
 375 33279 0 -0.003008617413740384 1.0289598307596683 0 0
 376 33276 0 -0.003043256452506978 1.0291279525629657 0 0
 377 33258 0 -0.003078948046981627 1.029270073816873 0 0
 378 33248 0 -0.003086626546157351 1.0293740267061946 0 0
 379 33243 0 -0.003118919768388377 1.029536224685425 0 0
 380 33230 0 -0.0031569721703367166 1.0296966892940211 0 0
 381 33211 0 -0.0031446754259964126 1.0298487154815918 0 0
 382 33190 0 -0.003178148636387572 1.0299802314911948 0 0
 383 33178 0 -0.003179979129111729 1.0301016581145923 0 0
 384 33160 0 -0.0032313014429745353 1.0302807822603681 0 0
 385 33140 0 -0.003195055759611289 1.0304451039825027 0 0
 386 33132 0 -0.003250502177738142 1.0305552587673912 0 0
 387 33117 0 -0.003295780412355274 1.0306967324935108 0 0
 388 33106 0 -0.0033143019672900527 1.0307774183187808 0 0
 389 33092 0 -0.0033241340576879723 1.0308785884557323 0 0
 390 33080 0 -0.003360880199121174 1.0310388017457428 0 0
 391 33075 0 -0.0033940370166750966 1.0311448524797924 0 0
 392 33056 0 -0.0034711288178719915 1.0312736755576835 0 0
 393 33045 0 -0.0035140983517217847 1.0313915208643027 0 0
 394 33026 0 -0.003572377320823617 1.0315604435855406 0 0
 395 33004 0 -0.003612262438130825 1.0317088933940848 0 0
 396 32990 0 -0.0036291761332465583 1.0318398771948607 0 0
 397 32984 0 -0.0036451778332866483 1.0319130149065259 0 0
 398 32964 0 -0.0036670844687932583 1.0320530458957309 0 0
 399 32942 0 -0.0037027258291964567 1.0322210844349966 0 0
 400 32927 0 -0.0037031585497764264 1.032400481683157 0 0
 401 32911 0 -0.0037512239850401243 1.0325415990901432 0 0
 402 32891 0 -0.0037544742095614657 1.0326572007691324 0 0
 403 32880 0 -0.0037711682374484672 1.0327718565164625 0 0
 404 32876 0 -0.003794982394301358 1.0329126407951394 0 0
 405 32861 0 -0.0038193540584105868 1.0330805205813838 0 0
 406 32836 0 -0.0038536338836346776 1.033182134586547 0 0
 407 32811 0 -0.003867593367326001 1.0333334882944214 0 0
 408 32803 0 -0.003911504574002519 1.033491746158811 0 0
 409 32785 0 -0.003956383913603033 1.0336630199487242 0 0
 410 32760 0 -0.003950801065954972 1.0338204498741566 0 0
 411 32750 0 -0.003990333425978036 1.0339315079343785 0 0
 412 32736 0 -0.003981514279141317 1.0340153243632275 0 0
 413 32722 0 -0.004013658762234951 1.0341439782374717 0 0
 414 32701 0 -0.004045535374635559 1.0342743520152349 0 0
 415 32687 0 -0.004041626257820614 1.0343785409685442 0 0
 416 32658 0 -0.00411208655016952 1.0345127199355475 0 0
 417 32645 0 -0.004137699856003167 1.0346468841429945 0 0
 418 32636 0 -0.004147338205954871 1.03477620727677 0 0
 419 32617 0 -0.004171137833419275 1.034932655161094 0 0
 420 32600 0 -0.00423218621767692 1.0351101960077036 0 0
 421 32580 0 -0.00426078348159035 1.0352479127462013 0 0
 422 32566 0 -0.004295268622835888 1.0353557014573145 0 0
 423 32548 0 -0.004325963641905225 1.0354651830109272 0 0
 424 32539 0 -0.004372474389395319 1.0356568440396459 0 0
 425 32512 0 -0.004420480916461818 1.0358348692255315 0 0
 426 32494 0 -0.004511382726339736 1.0359944254777633 0 0
 427 32477 0 -0.004520471775726933 1.0361190776042173 0 0
 428 32476 0 -0.00458939255938962 1.0363046218383347 0 0
 429 32451 0 -0.004630774596380491 1.0364425959261092 0 0
 430 32438 0 -0.0046428256571645135 1.0365869453731105 0 0
 431 32432 0 -0.004670401532574132 1.036674674638181 0 0
 432 32403 0 -0.004698361288411605 1.0368225164628957 0 0
 433 32398 0 -0.004727249890126903 1.0369555291299373 0 0
 434 32386 0 -0.004730994640843367 1.0371245642953875 0 0
